# SeaFEM body kinematics file v.1.0
DataSets	Body data Auto5
SubSets	Movements	Velocities	Accelerations
numResults	18
time[s]	Surge	Sway	Heave	Roll	Pitch	Yaw	Surge_Vel	Sway_Vel	Heave_Vel	Roll_Vel	Pitch_Vel	Yaw_Vel	Surge_Accel	Sway_Accel	Heave_Accel	Roll_Accel	Pitch_Accel	Yaw_Accel
180	2.90483	4.047	0.275154	-0.00399763	-0.0896317	0.000827599	1.1132	-0.00718338	0.554053	0.000108196	-0.000768759	0.000397996	0.128483	0.0358496	-0.0556388	-3.95965e-05	0.000284293	9.59285e-05
180.1	3.01675	4.04646	0.330259	-0.00398702	-0.089707	0.000867859	1.12533	-0.00366633	0.548053	0.000104121	-0.000738741	0.000407216	0.116409	0.0347178	-0.0629154	-4.15211e-05	0.00031078	8.97158e-05
180.2	3.12983	4.04626	0.384728	-0.00397682	-0.0897793	0.00090901	1.13622	-0.000266601	0.541331	9.98599e-05	-0.000706155	0.000415809	0.103944	0.0335169	-0.0700835	-4.33316e-05	0.000335914	8.34077e-05
180.3	3.24393	4.0464	0.43849	-0.00396706	-0.0898481	0.000950989	1.14584	0.00300911	0.5339	9.54249e-05	-0.000671142	0.000423765	0.0911103	0.0322505	-0.0771318	-4.50287e-05	0.000359609	7.69902e-05
180.4	3.35893	4.04686	0.491473	-0.00395774	-0.0899134	0.000993731	1.15416	0.00615447	0.525772	9.0827e-05	-0.000633854	0.000431071	0.0779389	0.0309223	-0.0840482	-4.66124e-05	0.000381724	7.04502e-05
180.5	3.4747	4.04762	0.543609	-0.0039489	-0.0899748	0.00103717	1.16115	0.00916352	0.516961	8.60776e-05	-0.000594456	0.000437716	0.0644592	0.029536	-0.0908217	-4.80832e-05	0.000402145	6.37746e-05
180.6	3.59109	4.04868	0.594831	-0.00394053	-0.0900322	0.00108124	1.16677	0.0120307	0.507481	8.11877e-05	-0.000553125	0.000443684	0.050703	0.0280954	-0.0974416	-4.94418e-05	0.000420763	5.69506e-05
180.7	3.70798	4.05002	0.645073	-0.00393267	-0.0900853	0.00112587	1.171	0.0147508	0.49735	7.61687e-05	-0.000510046	0.00044896	0.0367029	0.0266045	-0.103898	-5.06893e-05	0.000437475	4.9966e-05
180.8	3.82522	4.05162	0.694269	-0.00392531	-0.0901341	0.001171	1.17382	0.017319	0.486583	7.10315e-05	-0.000465415	0.000453527	0.0224929	0.0250674	-0.110182	-5.18269e-05	0.000452191	4.28097e-05
180.9	3.94267	4.05348	0.742358	-0.00391847	-0.0901784	0.00121654	1.1752	0.019731	0.475198	6.57871e-05	-0.000419438	0.000457368	0.0081079	0.0234882	-0.116285	-5.28558e-05	0.000464825	3.54712e-05
181	4.06019	4.05556	0.789279	-0.00391215	-0.0902179	0.00126243	1.17514	0.0219828	0.463215	6.04462e-05	-0.000372327	0.000460463	-0.00641631	0.0218711	-0.122199	-5.37777e-05	0.000475306	2.79417e-05
181.1	4.17763	4.05787	0.834972	-0.00390638	-0.0902528	0.00130859	1.17362	0.0240708	0.450652	5.50194e-05	-0.0003243	0.000462794	-0.0210431	0.0202203	-0.127917	-5.45942e-05	0.000483569	2.02136e-05
181.2	4.29484	4.06037	0.879381	-0.00390115	-0.0902828	0.00135495	1.17064	0.0259921	0.437529	4.95172e-05	-0.000275584	0.000464339	-0.0357354	0.0185402	-0.133433	-5.53072e-05	0.000489562	1.22811e-05
181.3	4.41168	4.06306	0.922451	-0.00389648	-0.0903079	0.00140142	1.16618	0.0277438	0.423868	4.39498e-05	-0.000226407	0.000465079	-0.0504554	0.0168353	-0.138742	-5.59184e-05	0.000493244	4.14021e-06
181.4	4.528	4.06591	0.964128	-0.00389237	-0.090328	0.00144792	1.16025	0.0293238	0.409688	3.83273e-05	-0.000177002	0.000464992	-0.0651652	0.0151098	-0.143838	-5.64297e-05	0.000494583	-4.21124e-06
181.5	4.64366	4.06891	1.00436	-0.00388882	-0.0903433	0.00149438	1.15286	0.0307303	0.395011	3.26595e-05	-0.000127605	0.000464057	-0.0798268	0.0133684	-0.148719	-5.68432e-05	0.00049356	-1.27733e-05
181.6	4.7585	4.07205	1.04311	-0.00388584	-0.0903536	0.00154069	1.144	0.031962	0.379859	2.69562e-05	-7.84526e-05	0.000462253	-0.0944019	0.0116155	-0.15338	-5.71607e-05	0.000490167	-2.15435e-05
181.7	4.87238	4.07529	1.08031	-0.00388343	-0.090359	0.00158678	1.13369	0.0330179	0.364255	2.12267e-05	-2.97814e-05	0.00045956	-0.108853	0.00985553	-0.157819	-5.73842e-05	0.000484409	-3.05177e-05
181.8	4.98516	4.07864	1.11594	-0.00388159	-0.0903596	0.00163256	1.12195	0.0338977	0.34822	1.54804e-05	1.8173e-05	0.000455958	-0.123141	0.00809315	-0.162036	-5.75156e-05	0.0004763	-3.96887e-05
181.9	5.0967	4.08207	1.14994	-0.00388033	-0.0903554	0.00167793	1.10879	0.0346014	0.331777	9.72635e-06	6.51772e-05	0.000451428	-0.137231	0.00633284	-0.166029	-5.75568e-05	0.000465869	-4.90474e-05
182	5.20685	4.08555	1.18227	-0.00387965	-0.0903466	0.0017228	1.09424	0.0351295	0.314948	3.97352e-06	0.000111001	0.000445951	-0.151084	0.00457913	-0.169799	-5.75094e-05	0.000453153	-5.8582e-05
182.1	5.31548	4.08908	1.21291	-0.00387954	-0.0903333	0.00176707	1.07831	0.0354828	0.297755	-1.76938e-06	0.000155419	0.000439511	-0.164666	0.00283651	-0.173345	-5.73753e-05	0.000438203	-6.82782e-05
182.2	5.42245	4.09264	1.24181	-0.00388	-0.0903156	0.00181065	1.06105	0.0356629	0.280221	-7.49375e-06	0.000198212	0.000432093	-0.177942	0.00110946	-0.17667	-5.7156e-05	0.00042108	-7.81193e-05
182.3	5.52762	4.09621	1.26893	-0.00388103	-0.0902937	0.00185344	1.04248	0.0356714	0.262368	-1.31912e-05	0.000239167	0.000423683	-0.190877	-0.000597575	-0.179777	-5.68531e-05	0.000401858	-8.80863e-05
182.4	5.63088	4.09977	1.29426	-0.00388264	-0.0902679	0.00189533	1.02264	0.0355107	0.244217	-1.88534e-05	0.000278078	0.00041427	-0.203439	-0.00228021	-0.182667	-5.64678e-05	0.000380619	-9.81574e-05
182.5	5.73209	4.1033	1.31776	-0.0038848	-0.0902382	0.00193624	1.00156	0.0351834	0.225789	-2.44722e-05	0.000314751	0.000403845	-0.215597	-0.0039341	-0.185345	-5.60015e-05	0.000357457	-0.000108309
182.6	5.83113	4.10679	1.33941	-0.00388753	-0.090205	0.00197605	0.979302	0.0346927	0.207107	-3.00395e-05	0.000348998	0.000392402	-0.227322	-0.00555499	-0.187814	-5.54553e-05	0.000332477	-0.000118514
182.7	5.92789	4.11023	1.35917	-0.00389081	-0.0901686	0.00201467	0.955894	0.0340422	0.188189	-3.55476e-05	0.000380644	0.000379937	-0.238584	-0.00713866	-0.190079	-5.48302e-05	0.000305791	-0.000128745
182.8	6.02226	4.11359	1.37704	-0.00389463	-0.090129	0.00205199	0.931389	0.0332358	0.169057	-4.09884e-05	0.000409527	0.000366449	-0.249358	-0.00868103	-0.192146	-5.41271e-05	0.000277521	-0.000138971
182.9	6.11412	4.11687	1.39298	-0.003899	-0.0900868	0.00208791	0.905837	0.0322779	0.14973	-4.63543e-05	0.000435496	0.00035194	-0.25962	-0.0101781	-0.194021	-5.33468e-05	0.0002478	-0.00014916
