# SeaFEM body kinematics file v.1.0
DataSets	Body data Auto5
SubSets	Movements	Velocities	Accelerations
numResults	18
time[s]	Surge	Sway	Heave	Roll	Pitch	Yaw	Surge_Vel	Sway_Vel	Heave_Vel	Roll_Vel	Pitch_Vel	Yaw_Vel	Surge_Accel	Sway_Accel	Heave_Accel	Roll_Accel	Pitch_Accel	Yaw_Accel
180	3.04923	3.94752	-1.43755	-0.00402033	-0.0891908	0.00209537	-0.0771119	0.0603332	-0.0733541	2.87665e-05	-0.00073017	0.000270049	0.0297535	0.0161233	0.0124524	-8.62741e-05	-0.000106854	-0.000511239
180.1	3.04167	3.95363	-1.44484	-0.00401789	-0.0892642	0.0021198	-0.0740871	0.0618813	-0.0722615	2.00744e-05	-0.000739129	0.000218576	0.0305789	0.015053	0.00990815	-8.73522e-05	-7.80737e-05	-0.000517047
180.2	3.03442	3.95989	-1.45202	-0.00401632	-0.0893385	0.00213906	-0.0709975	0.063323	-0.0714216	1.13051e-05	-0.000745171	0.000166742	0.0311073	0.0139927	0.0073923	-8.79189e-05	-4.86446e-05	-0.000519212
180.3	3.02748	3.96629	-1.45913	-0.00401563	-0.0894131	0.00215315	-0.067873	0.0646595	-0.0708311	2.51018e-06	-0.000748243	0.000114908	0.0313363	0.0129468	0.00491374	-8.79699e-05	-1.87787e-05	-0.000517746
180.4	3.02085	3.97282	-1.4662	-0.00401582	-0.089488	0.00216206	-0.0647437	0.0658926	-0.0704857	-6.25898e-06	-0.000748309	6.34378e-05	0.0312643	0.0119193	0.00248097	-8.7506e-05	1.14119e-05	-0.00051268
180.5	3.01453	3.97946	-1.47324	-0.00401688	-0.0895626	0.00216587	-0.0616396	0.0670242	-0.0703803	-1.4951e-05	-0.000745346	1.26864e-05	0.030891	0.0109141	0.000102332	-8.65296e-05	4.17905e-05	-0.000504069
180.6	3.00852	3.98622	-1.48029	-0.0040188	-0.0896369	0.00216466	-0.058591	0.0680568	-0.0705091	-2.3515e-05	-0.000739344	-3.69963e-05	0.0302172	0.0099349	-0.0022142	-8.50468e-05	7.21658e-05	-0.000491999
180.7	3.0028	3.99307	-1.48736	-0.00402157	-0.0897104	0.00215854	-0.0556276	0.0689933	-0.0708653	-3.19009e-05	-0.000730313	-8.52708e-05	0.0292445	0.00898506	-0.00446084	-8.30674e-05	0.0001024	-0.000476576
180.8	2.99738	4.00001	-1.49447	-0.00402517	-0.0897828	0.00214769	-0.0527793	0.0698368	-0.0714416	-4.00599e-05	-0.000718278	-0.00013181	0.027976	0.00806765	-0.00663015	-8.06044e-05	0.00013233	-0.00045793
180.9	2.99224	4.00703	-1.50165	-0.00402957	-0.0898539	0.00213228	-0.0500753	0.0705906	-0.0722297	-4.79445e-05	-0.000703277	-0.0001763	0.0264156	0.00718544	-0.008715	-7.76743e-05	0.000161794	-0.000436214
181	2.98736	4.01413	-1.50893	-0.00403474	-0.0899233	0.00211255	-0.0475446	0.0712585	-0.0732208	-5.55092e-05	-0.000685366	-0.000218444	0.0245685	0.00634092	-0.0107086	-7.42953e-05	0.000190649	-0.000411599
181.1	2.98272	4.02128	-1.51631	-0.00404066	-0.0899908	0.00208873	-0.0452154	0.0718443	-0.0744054	-6.27104e-05	-0.000664616	-0.000257965	0.022441	0.00553621	-0.0126044	-7.04901e-05	0.00021873	-0.000384282
181.2	2.97831	4.02849	-1.52382	-0.00404727	-0.0900561	0.0020611	-0.0431153	0.0723521	-0.0757734	-6.95071e-05	-0.000641115	-0.000294605	0.0200408	0.00477306	-0.0143964	-6.62845e-05	0.000245878	-0.000354475
181.3	2.97409	4.03575	-1.53147	-0.00405453	-0.0901189	0.00202996	-0.0412711	0.0727862	-0.0773139	-7.58607e-05	-0.000614962	-0.000328128	0.0173761	0.00405297	-0.0160788	-6.17048e-05	0.000271961	-0.000322404
181.4	2.97004	4.04304	-1.53929	-0.00406241	-0.0901789	0.00199564	-0.0397086	0.073151	-0.0790159	-8.17359e-05	-0.000586274	-0.000358323	0.0144569	0.00337696	-0.0176463	-5.67826e-05	0.00029682	-0.000288316
181.5	2.96613	4.05037	-1.54728	-0.00407086	-0.090236	0.00195848	-0.0384527	0.0734508	-0.0808673	-8.71002e-05	-0.000555182	-0.000385004	0.011294	0.00274578	-0.0190938	-5.15493e-05	0.000320328	-0.000252466
181.6	2.96233	4.05773	-1.55547	-0.00407981	-0.0902899	0.00191883	-0.037527	0.0736902	-0.0828561	-9.19244e-05	-0.000521827	-0.00040801	0.00789923	0.00215979	-0.0204168	-4.60385e-05	0.000342355	-0.000215122
