# SeaFEM body kinematics file v.1.0
DataSets	Body data Auto5
SubSets	Movements	Velocities	Accelerations
numResults	18
time[s]	Surge	Sway	Heave	Roll	Pitch	Yaw	Surge_Vel	Sway_Vel	Heave_Vel	Roll_Vel	Pitch_Vel	Yaw_Vel	Surge_Accel	Sway_Accel	Heave_Accel	Roll_Accel	Pitch_Accel	Yaw_Accel
180	3.51885	4.24021	-0.519563	-0.00415086	-0.0906801	0.00261116	0.292306	0.0454387	-0.327554	-9.39675e-05	0.000133161	-0.000187148	-0.180809	-0.0194037	-0.0837723	-1.41999e-05	0.000480117	-0.000329555
180.1	3.54715	4.24466	-0.552723	-0.00416032	-0.0906644	0.00259073	0.27374	0.0435108	-0.33565	-9.51974e-05	0.000180977	-0.000221283	-0.188894	-0.0191953	-0.0790864	-1.10308e-05	0.000476863	-0.000349216
180.2	3.57356	4.24892	-0.586669	-0.00416988	-0.0906439	0.00256679	0.254379	0.0416076	-0.343272	-9.61303e-05	0.000228357	-0.000257487	-0.196755	-0.0189237	-0.0742999	-8.196e-06	0.000471744	-0.000370584
180.3	3.59799	4.25298	-0.621353	-0.00417953	-0.0906188	0.00253912	0.234247	0.0397351	-0.350409	-9.68004e-05	0.000275113	-0.000295899	-0.204367	-0.0185927	-0.0694188	-5.70382e-06	0.000464773	-0.000393144
180.4	3.62037	4.25687	-0.656726	-0.00418923	-0.0905889	0.0025075	0.21337	0.037899	-0.357053	-9.72417e-05	0.00032106	-0.000336604	-0.211701	-0.018206	-0.0644517	-3.55302e-06	0.000455948	-0.000416323
180.5	3.64063	4.26057	-0.692738	-0.00419897	-0.0905546	0.00247169	0.191778	0.0361047	-0.363195	-9.7488e-05	0.000366015	-0.000379627	-0.218731	-0.0177677	-0.0594063	-1.73483e-06	0.000445284	-0.000439496
180.6	3.65869	4.26409	-0.729339	-0.00420872	-0.0905158	0.00243146	0.169503	0.034357	-0.368829	-9.75713e-05	0.000409795	-0.000424926	-0.225426	-0.0172822	-0.0542908	-2.3274e-07	0.000432803	-0.000461998
180.7	3.6745	4.26744	-0.766478	-0.00421848	-0.0904727	0.00238659	0.14658	0.0326605	-0.373947	-9.7522e-05	0.000452219	-0.000472394	-0.231759	-0.0167539	-0.0491134	9.77114e-07	0.000418536	-0.000483133
180.8	3.68798	4.27062	-0.804103	-0.00422822	-0.0904254	0.00233688	0.123048	0.0310191	-0.378545	-9.73674e-05	0.000493112	-0.000521851	-0.237701	-0.0161873	-0.0438825	1.92546e-06	0.000402525	-0.000502186
180.9	3.69908	4.27365	-0.84216	-0.00423794	-0.0903742	0.00228213	0.0989465	0.0294364	-0.382616	-9.71314e-05	0.000532302	-0.000573044	-0.243224	-0.0155872	-0.0386065	2.6493e-06	0.000384819	-0.000518432
181	3.70774	4.27651	-0.880599	-0.00424764	-0.0903191	0.0022222	0.0743196	0.0279154	-0.386158	-9.6834e-05	0.000569624	-0.000625651	-0.2483	-0.0149582	-0.0332941	3.19119e-06	0.000365477	-0.000531155
181.1	3.71392	4.27923	-0.919365	-0.00425731	-0.0902603	0.00215695	0.0492135	0.0264588	-0.389167	-9.64904e-05	0.000604917	-0.000679276	-0.252901	-0.0143048	-0.0279538	3.59842e-06	0.000344568	-0.000539651
181.2	3.71756	4.28181	-0.958406	-0.00426694	-0.0901982	0.00208632	0.0236774	0.0250687	-0.391641	-9.61112e-05	0.00063803	-0.000733457	-0.257001	-0.0136315	-0.0225945	3.92214e-06	0.000322167	-0.000543248
181.3	3.71863	4.28425	-0.997666	-0.00427653	-0.0901329	0.00201026	-0.00223719	0.0237469	-0.393578	-9.57012e-05	0.000668817	-0.000787666	-0.260576	-0.0129428	-0.0172248	4.21695e-06	0.000298352	-0.000541316
181.4	3.7171	4.28656	-1.03709	-0.00428608	-0.0900646	0.00192881	-0.0284762	0.0224946	-0.394979	-9.52604e-05	0.000697146	-0.000841315	-0.2636	-0.0122427	-0.0118536	4.53634e-06	0.000273237	-0.000533276
181.5	3.71293	4.28875	-1.07664	-0.00429558	-0.0899936	0.00184206	-0.0549832	0.0213128	-0.395842	-9.47825e-05	0.000722888	-0.000893763	-0.26605	-0.0115354	-0.00648992	4.94088e-06	0.000246885	-0.000518617
181.6	3.70609	4.29083	-1.11624	-0.00430503	-0.0899201	0.00175015	-0.0816996	0.0202019	-0.39617	-9.42559e-05	0.00074593	-0.000944322	-0.267907	-0.0108247	-0.00114238	5.48296e-06	0.000219439	-0.000496902
181.7	3.69658	4.2928	-1.15584	-0.00431443	-0.0898445	0.00165332	-0.108565	0.0191621	-0.395965	-9.36633e-05	0.000766166	-0.000992265	-0.26915	-0.0101139	0.00417991	6.22125e-06	0.000190971	-0.000467778
181.8	3.68437	4.29466	-1.1954	-0.00432376	-0.089767	0.00155187	-0.135517	0.0181931	-0.39523	-9.29822e-05	0.000783503	-0.00103684	-0.269763	-0.00940651	0.00946818	7.20439e-06	0.000161637	-0.000430992
181.9	3.66947	4.29644	-1.23486	-0.00433302	-0.089688	0.00144617	-0.162491	0.0172945	-0.393968	-9.2185e-05	0.00079786	-0.00107726	-0.269729	-0.00870538	0.0147135	8.48363e-06	0.000131532	-0.000386387
182	3.65188	4.29813	-1.27417	-0.00434219	-0.0896076	0.00133667	-0.189422	0.0164655	-0.392185	-9.12395e-05	0.000809169	-0.00111275	-0.269036	-0.00801325	0.0199071	1.01017e-05	0.000100797	-0.000333919
182.1	3.63159	4.29974	-1.31327	-0.00435126	-0.0895263	0.00122391	-0.216244	0.015705	-0.389887	-9.01096e-05	0.000817375	-0.00114252	-0.267673	-0.00733252	0.0250401	1.20976e-05	6.95541e-05	-0.000273656
182.2	3.60864	4.30127	-1.35212	-0.0043602	-0.0894443	0.00110849	-0.242889	0.0150118	-0.387079	-8.87555e-05	0.000822433	-0.00116582	-0.265631	-0.0066653	0.0301038	1.45031e-05	3.79362e-05	-0.000205783
182.3	3.58303	4.30274	-1.39066	-0.00436899	-0.089362	0.000991107	-0.269288	0.0143844	-0.383769	-8.71349e-05	0.000824315	-0.00118189	-0.262904	-0.00601344	0.0350897	1.73419e-05	6.0843e-06	-0.000130607
182.4	3.5548	4.30415	-1.42885	-0.00437761	-0.0892796	0.000872514	-0.295374	0.0138212	-0.379966	-8.52034e-05	0.000823007	-0.00119002	-0.25949	-0.0053785	0.0399891	2.06296e-05	-2.58569e-05	-4.85526e-05
182.5	3.52397	4.30551	-1.46663	-0.00438602	-0.0891975	0.000753536	-0.321077	0.0133203	-0.375679	-8.29157e-05	0.000818507	-0.00118958	-0.255387	-0.00476181	0.0447934	2.43753e-05	-5.77692e-05	3.98387e-05
182.6	3.4906	4.30682	-1.50396	-0.00439417	-0.0891161	0.000635062	-0.346328	0.01288	-0.370918	-8.02262e-05	0.000810826	-0.00117995	-0.250598	-0.00416448	0.0494946	2.85757e-05	-8.94971e-05	0.000133907
182.7	3.45473	4.30809	-1.54079	-0.00440204	-0.0890355	0.000518037	-0.37106	0.0124981	-0.365693	-7.70899e-05	0.000799991	-0.00116062	-0.245127	-0.00358739	0.0540842	3.32206e-05	-0.000120923	0.000232886
182.8	3.41642	4.30932	-1.57708	-0.00440957	-0.0889562	0.000403451	-0.395204	0.0121728	-0.360016	-7.34639e-05	0.000786041	-0.00113115	-0.238982	-0.00303128	0.0585543	3.82868e-05	-0.000151879	0.000335901
182.9	3.37573	4.31052	-1.61277	-0.00441671	-0.0888785	0.000292336	-0.418693	0.0119017	-0.3539	-6.93077e-05	0.000769031	-0.00109119	-0.232173	-0.00249672	0.0628969	4.37447e-05	-0.000182257	0.000441985
183	3.33272	4.3117	-1.64784	-0.0044234	-0.0888026	0.000185754	-0.441463	0.0116828	-0.347358	-6.45847e-05	0.000749025	-0.00104051	-0.224712	-0.00198418	0.0671044	4.95529e-05	-0.00021192	0.000550082
183.1	3.28747	4.31286	-1.68222	-0.00442959	-0.0887288	8.47832e-05	-0.463448	0.0115138	-0.340404	-5.9263e-05	0.000726104	-0.000978962	-0.216615	-0.00149407	0.0711691	5.56608e-05	-0.000240742	0.000659064
183.2	3.24007	4.31401	-1.7159	-0.00443522	-0.0886575	-9.4889e-06	-0.484587	0.0113924	-0.333052	-5.33161e-05	0.000700359	-0.000906535	-0.207899	-0.00102671	0.075084	6.20083e-05	-0.000268588	0.000767737
183.3	3.1906	4.31514	-1.74882	-0.00444022	-0.0885889	-9.59797e-05	-0.504818	0.0113164	-0.325318	-4.67241e-05	0.000671895	-0.000823334	-0.198586	-0.000582466	0.0788415	6.85271e-05	-0.000295343	0.000874858
183.4	3.13916	4.31627	-1.78094	-0.00444453	-0.0885232	-0.000173623	-0.524083	0.0112834	-0.317219	-3.94745e-05	0.000640826	-0.00072959	-0.188698	-0.00016167	0.0824353	7.51418e-05	-0.000320913	0.000979152
183.5	3.08584	4.3174	-1.81224	-0.00444809	-0.0884608	-0.000241384	-0.542327	0.0112911	-0.30877	-3.15628e-05	0.00060728	-0.000625665	-0.17826	0.000235266	0.0858584	8.1768e-05	-0.000345162	0.00107932
183.6	3.03075	4.31853	-1.84268	-0.00445081	-0.0884019	-0.000298267	-0.559495	0.0113369	-0.299989	-2.2993e-05	0.000571393	-0.000512049	-0.1673	0.000607861	0.0891048	8.83167e-05	-0.000368004	0.00117406
183.7	2.97399	4.31967	-1.87222	-0.00445265	-0.0883467	-0.000343335	-0.575538	0.0114186	-0.290895	-1.37788e-05	0.000533313	-0.000389361	-0.155846	0.000955527	0.0921683	9.46931e-05	-0.000389341	0.00126209
183.8	2.9157	4.32082	-1.90084	-0.00445354	-0.0882953	-0.000375719	-0.590408	0.0115335	-0.281505	-3.94314e-06	0.000493194	-0.000258349	-0.143932	0.00127756	0.0950434	0.000100799	-0.000409087	0.00134214
183.9	2.85597	4.32198	-1.92851	-0.00445341	-0.0882481	-0.000394628	-0.60406	0.011679	-0.27184	6.4808e-06	0.000451201	-0.000119883	-0.131589	0.0015731	0.0977251	0.000106533	-0.000427163	0.00141301
184	2.79495	4.32316	-1.9552	-0.00445221	-0.0882052	-0.000399369	-0.616455	0.0118523	-0.261919	1.74497e-05	0.000407504	2.50508e-05	-0.118853	0.00184118	0.100208	0.000111793	-0.000443497	0.00147355
184.1	2.73275	4.32435	-1.98088	-0.0044499	-0.0881667	-0.000389347	-0.627555	0.0120508	-0.251761	2.89101e-05	0.000362283	0.000175353	-0.105761	0.0020806	0.102487	0.000116477	-0.000458028	0.00152268
184.2	2.66951	4.32557	-2.00554	-0.00444641	-0.0881328	-0.000364087	-0.637326	0.0122715	-0.241388	4.07983e-05	0.00031572	0.000329826	-0.0923505	0.00229006	0.10456	0.000120485	-0.000470702	0.00155943
184.3	2.60535	4.32681	-2.02915	-0.00444172	-0.0881036	-0.000323236	-0.64574	0.0125111	-0.23082	5.30409e-05	0.000268003	0.000487179	-0.0786609	0.00246809	0.106421	0.000123719	-0.000481475	0.00158293
184.4	2.54043	4.32807	-2.05169	-0.00443579	-0.0880792	-0.000266575	-0.65277	0.0127666	-0.22008	6.55549e-05	0.000219325	0.000646043	-0.0647329	0.00261304	0.108068	0.000126087	-0.00049031	0.00159244
184.5	2.47487	4.32936	-2.07316	-0.0044286	-0.0880598	-0.000194024	-0.658396	0.0130346	-0.209187	7.82485e-05	0.000169882	0.000804981	-0.0506077	0.00272315	0.109499	0.000127502	-0.000497181	0.00158734
184.6	2.40882	4.33068	-2.09353	-0.00442013	-0.0880453	-0.00010565	-0.6626	0.0133113	-0.198164	9.10215e-05	0.000119871	0.000962506	-0.0363276	0.00279655	0.110711	0.000127883	-0.00050207	0.00156718
184.7	2.34242	4.33202	-2.11279	-0.00441039	-0.0880358	-1.67114e-06	-0.665369	0.013593	-0.187034	0.000103767	6.94897e-05	0.00111709	-0.0219356	0.00283127	0.111702	0.000127163	-0.000504971	0.00153165
184.8	2.27582	4.3334	-2.13093	-0.00439939	-0.0880314	0.000117542	-0.666695	0.0138758	-0.175817	0.00011637	1.89379e-05	0.00126719	-0.00747495	0.00282526	0.112472	0.000125279	-0.000505883	0.0014806
184.9	2.20916	4.3348	-2.14795	-0.00438713	-0.088032	0.000251463	-0.666574	0.0141554	-0.164537	0.000128712	-3.15864e-05	0.00141126	0.00701062	0.00277649	0.11302	0.000122183	-0.000504816	0.00141405
185	2.14258	4.33623	-2.16383	-0.00437366	-0.0880377	0.000399412	-0.665005	0.0144274	-0.153216	0.00014067	-8.18864e-05	0.00154776	0.0214772	0.00268291	0.113346	0.000117838	-0.000501789	0.00133221
185.1	2.07623	4.33768	-2.17859	-0.00435903	-0.0880484	0.000560556	-0.661993	0.0146873	-0.141875	0.000152116	-0.000131768	0.00167517	0.035881	0.00254255	0.113452	0.000112221	-0.00049683	0.00123545
185.2	2.01025	4.33916	-2.19221	-0.00434327	-0.088064	0.000733914	-0.657547	0.0149302	-0.130536	0.000162924	-0.000181039	0.00179205	0.0501783	0.00235352	0.113339	0.000105322	-0.000489973	0.00112431
185.3	1.94479	4.34067	-2.2047	-0.00432648	-0.0880846	0.000918363	-0.65168	0.0151512	-0.119222	0.000172966	-0.000229514	0.00189699	0.0643256	0.00211411	0.113008	9.7148e-05	-0.000481262	0.000999513
185.4	1.87999	4.34219	-2.21606	-0.00430873	-0.0881099	0.00111264	-0.64441	0.0153451	-0.107954	0.000182115	-0.000277009	0.00198869	0.0782801	0.00182281	0.112464	8.77185e-05	-0.00047075	0.000861948
185.5	1.81598	4.34374	-2.22629	-0.00429011	-0.0881399	0.00131537	-0.635759	0.0155067	-0.0967531	0.000190248	-0.000323349	0.00206593	0.0919993	0.00147837	0.111709	7.70694e-05	-0.000458492	0.000712663
