# SeaFEM body kinematics file v.1.0
DataSets	Body data Auto5
SubSets	Movements	Velocities	Accelerations
numResults	18
time[s]	Surge	Sway	Heave	Roll	Pitch	Yaw	Surge_Vel	Sway_Vel	Heave_Vel	Roll_Vel	Pitch_Vel	Yaw_Vel	Surge_Accel	Sway_Accel	Heave_Accel	Roll_Accel	Pitch_Accel	Yaw_Accel
180	7.66795	4.23215	-1.29897	-0.00432494	-0.0896948	0.000877311	0.101433	0.00792847	-0.0238597	-1.89799e-05	8.54459e-05	0.000179271	-0.0149835	0.00302702	-0.00493039	7.78664e-05	0.000295867	0.000639619
180.1	7.67801	4.23297	-1.30138	-0.00432644	-0.0896848	0.000898348	0.0997563	0.00828503	-0.024317	-1.11459e-05	0.000114588	0.000241483	-0.0179556	0.00392459	-0.00433552	7.86547e-05	0.000288449	0.000610461
180.2	7.68789	4.23382	-1.30383	-0.00432716	-0.0896719	0.000925436	0.0977909	0.00873033	-0.0247139	-3.29609e-06	0.000142899	0.000300285	-0.0207862	0.00480527	-0.00372493	7.83945e-05	0.000279564	0.000573061
180.3	7.69756	4.23472	-1.30632	-0.00432711	-0.0896562	0.000958193	0.0955518	0.00926269	-0.0250489	4.46434e-06	0.000170237	0.000354882	-0.02346	0.00566922	-0.00309992	7.70774e-05	0.000269251	0.000527911
180.4	7.70699	4.23567	-1.30883	-0.00432628	-0.0896379	0.000996162	0.0930556	0.00988045	-0.0253206	1.203e-05	0.00019646	0.000404536	-0.0259637	0.00651642	-0.00246144	7.47098e-05	0.000257545	0.000475628
180.5	7.71615	4.2367	-1.31138	-0.00432471	-0.089617	0.00103882	0.0903199	0.0105819	-0.0255277	1.92974e-05	0.00022143	0.000448578	-0.0282859	0.00734655	-0.00181005	7.13159e-05	0.000244484	0.000416944
180.6	7.72504	4.23779	-1.31394	-0.00432244	-0.0895937	0.00108556	0.0873634	0.0113653	-0.0256688	2.61662e-05	0.000245016	0.000486417	-0.0304179	0.00815885	-0.00114601	6.69372e-05	0.000230111	0.000352694
180.7	7.73362	4.23897	-1.31651	-0.00431951	-0.0895681	0.00113576	0.0842055	0.0122288	-0.0257428	3.25416e-05	0.000267089	0.000517553	-0.0323529	0.0089519	-0.000469197	6.16315e-05	0.000214471	0.000283805
180.8	7.74187	4.24024	-1.31908	-0.00431596	-0.0895403	0.00118872	0.0808662	0.0131702	-0.0257484	3.83353e-05	0.000287525	0.000541582	-0.0340866	0.00972357	0.000220763	5.54731e-05	0.000197613	0.000211278
180.9	7.74978	4.24161	-1.32165	-0.00431187	-0.0895107	0.0012437	0.0773657	0.0141874	-0.0256841	4.34673e-05	0.000306205	0.000558204	-0.0356169	0.0104709	0.000924472	4.85512e-05	0.000179591	0.000136174
181	7.75734	4.24308	-1.32421	-0.00430731	-0.0894792	0.00129997	0.0737244	0.0152777	-0.0255485	4.78674e-05	0.000323016	0.000567226	-0.0369437	0.01119	0.0016427	4.09687e-05	0.000160463	5.95954e-05
181.1	7.76452	4.24467	-1.32676	-0.00430234	-0.0894461	0.00135676	0.0699625	0.0164378	-0.0253402	5.14766e-05	0.000337853	0.00056857	-0.038069	0.0118762	0.00237631	3.28401e-05	0.000140295	-1.73313e-05
181.2	7.77132	4.24638	-1.32928	-0.00429705	-0.0894117	0.0014133	0.0661	0.0176643	-0.0250576	5.42476e-05	0.000350614	0.000562269	-0.0389963	0.0125239	0.00312621	2.42904e-05	0.000119158	-9.34746e-05
181.3	7.77774	4.24821	-1.33177	-0.00429153	-0.0893761	0.00146884	0.0621563	0.0189529	-0.024699	5.61464e-05	0.000361208	0.000548467	-0.0397309	0.0131268	0.00389324	1.54524e-05	9.71322e-05	-0.000167718
181.4	7.78375	4.25017	-1.33422	-0.00428587	-0.0893396	0.00152263	0.0581503	0.0202987	-0.0242625	5.71523e-05	0.000369552	0.000527419	-0.0402791	0.013678	0.00467813	6.46456e-06	7.43069e-05	-0.000238975
181.5	7.78936	4.25227	-1.33662	-0.00428015	-0.0893023	0.00157397	0.0541002	0.021696	-0.0237465	5.7259e-05	0.00037557	0.000499488	-0.0406483	0.0141699	0.00548139	-2.53262e-06	5.07723e-05	-0.000306213
181.6	7.79457	4.25451	-1.33896	-0.00427446	-0.0892646	0.0016222	0.0500235	0.0231385	-0.0231491	5.64739e-05	0.0003792	0.000465131	-0.0408463	0.0145948	0.00630324	-1.13967e-05	2.66386e-05	-0.000368462
181.7	7.79937	4.2569	-1.34124	-0.0042689	-0.0892266	0.0016667	0.0459368	0.0246189	-0.0224683	5.48187e-05	0.000380386	0.000424903	-0.0408816	0.0149448	0.0071436	-1.99882e-05	2.01778e-06	-0.000424836
181.8	7.80376	4.25944	-1.34345	-0.00426354	-0.0891887	0.00170692	0.0418558	0.0261295	-0.0217025	5.23289e-05	0.000379089	0.000379436	-0.0407623	0.0152123	0.00800195	-2.8172e-05	-2.2965e-05	-0.000474548
181.9	7.80774	4.26213	-1.34558	-0.00425847	-0.0891509	0.00174236	0.0377955	0.0276614	-0.0208498	4.90527e-05	0.00037528	0.00032944	-0.0404965	0.0153899	0.00887717	-3.58205e-05	-4.81785e-05	-0.000516914
182	7.81132	4.26497	-1.34762	-0.00425377	-0.0891137	0.00177262	0.0337701	0.0292052	-0.0199086	4.5051e-05	0.000368944	0.000275681	-0.0400917	0.0154709	0.0097678	-4.28152e-05	-7.34807e-05	-0.000551375
182.1	7.8145	4.26797	-1.34955	-0.00424949	-0.0890773	0.00179735	0.0297932	0.030751	-0.0188776	4.03954e-05	0.000360081	0.000218976	-0.0395544	0.0154495	0.0106715	-4.90494e-05	-9.87217e-05	-0.000577493
182.2	7.81728	4.27112	-1.35139	-0.00424572	-0.0890418	0.00181631	0.0258776	0.0322883	-0.0177556	3.51677e-05	0.000348708	0.000160178	-0.0388904	0.0153213	0.0115857	-5.44302e-05	-0.000123745	-0.000594967
182.3	7.81968	4.27442	-1.3531	-0.00424249	-0.0890077	0.00182932	0.0220357	0.0338061	-0.0165418	2.94577e-05	0.000334855	0.000100162	-0.038104	0.015083	0.0125068	-5.88798e-05	-0.000148388	-0.000603629
182.4	7.82169	4.27788	-1.35469	-0.00423984	-0.088975	0.00183632	0.0182797	0.0352934	-0.0152357	2.33623e-05	0.00031857	3.98098e-05	-0.0371984	0.0147329	0.0134308	-6.2337e-05	-0.000172481	-0.000603449
182.5	7.82334	4.28148	-1.35614	-0.00423783	-0.0889441	0.00183731	0.0146212	0.036739	-0.0138372	1.69833e-05	0.00029992	-2.00001e-05	-0.0361754	0.0142713	0.014353	-6.47584e-05	-0.000195855	-0.000594532
182.6	7.82462	4.28522	-1.35745	-0.00423646	-0.0889151	0.00183239	0.0110721	0.0381319	-0.012347	1.04258e-05	0.000278985	-7.84082e-05	-0.0350352	0.0137002	0.015268	-6.6119e-05	-0.000218334	-0.000577114
182.7	7.82556	4.2891	-1.35861	-0.00423575	-0.0888884	0.00182174	0.00764407	0.0394613	-0.0107661	3.79628e-06	0.000255867	-0.000134586	-0.033777	0.0130235	0.0161699	-6.64125e-05	-0.000239747	-0.00055156
182.8	7.82616	4.29311	-1.3596	-0.0042357	-0.088864	0.00180563	0.00434908	0.0407171	-0.0090962	-2.79928e-06	0.000230682	-0.00018775	-0.0323985	0.0122475	0.0170521	-6.5651e-05	-0.000259922	-0.000518351
182.9	7.82644	4.29724	-1.36042	-0.0042363	-0.0888423	0.00178438	0.00119936	0.0418898	-0.00733966	-9.2572e-06	0.000203564	-0.000237168	-0.0308965	0.0113801	0.0179076	-6.38647e-05	-0.000278692	-0.000478075
183	7.82641	4.30148	-1.36107	-0.00423754	-0.0888234	0.00175842	-0.00179252	0.0429709	-0.00549962	-1.54779e-05	0.000174662	-0.000282177	-0.0292669	0.0104315	0.0187291	-6.11018e-05	-0.000295895	-0.000431422
183.1	7.82609	4.30583	-1.36152	-0.00423938	-0.0888075	0.0017282	-0.00461349	0.0439529	-0.00357992	-2.13674e-05	0.000144144	-0.000322183	-0.027505	0.00941334	0.0195088	-5.7424e-05	-0.00031138	-0.000379159
183.2	7.82549	4.31027	-1.36178	-0.00424179	-0.0887947	0.00169426	-0.00725004	0.0448298	-0.00158525	-2.68391e-05	0.000112188	-0.000356678	-0.0256058	0.00833948	0.0202387	-5.2913e-05	-0.000325005	-0.000322136
183.3	7.82465	4.31479	-1.36183	-0.00424472	-0.0887851	0.00165716	-0.00968814	0.0455969	0.000478954	-3.18152e-05	7.89896e-05	-0.000385238	-0.0235645	0.00722484	0.0209109	-4.76591e-05	-0.000336638	-0.000261249
183.4	7.82357	4.31938	-1.36168	-0.00424812	-0.0887789	0.00161753	-0.0119133	0.046251	0.00260641	-3.62274e-05	4.47543e-05	-0.000407534	-0.0213764	0.00608558	0.021517	-4.17631e-05	-0.000346164	-0.000197436
183.5	7.82227	4.32404	-1.36131	-0.00425193	-0.0887762	0.00157598	-0.0139106	0.0467908	0.00479003	-4.00183e-05	9.69864e-06	-0.000423332	-0.019038	0.00493907	0.022049	-3.53407e-05	-0.000353484	-0.000131672
183.6	7.8208	4.32874	-1.36072	-0.00425609	-0.088777	0.00153319	-0.015665	0.0472165	0.00702197	-4.31424e-05	-2.59517e-05	-0.000432494	-0.0165466	0.00380286	0.0224998	-2.85076e-05	-0.000358516	-6.49282e-05
183.7	7.81915	4.33347	-1.3599	-0.00426053	-0.0887814	0.00148982	-0.0171609	0.0475303	0.0092936	-4.5566e-05	-6.19641e-05	-0.000434982	-0.0139012	0.00269499	0.0228606	-2.13877e-05	-0.000361196	1.81869e-06
183.8	7.81738	4.33824	-1.35886	-0.00426517	-0.0887894	0.00144653	-0.0183831	0.0477361	0.0115956	-4.72678e-05	-9.81008e-05	-0.000430853	-0.0111027	0.00163325	0.0231258	-1.41053e-05	-0.000361481	6.76149e-05
183.9	7.81549	4.34302	-1.35758	-0.00426994	-0.088801	0.00140398	-0.0193165	0.0478396	0.0139179	-4.82391e-05	-0.000134121	-0.000420256	-0.00815407	0.000634926	0.0232882	-6.78495e-06	-0.000359348	0.000131539
