# SeaFEM body kinematics file v.1.0
DataSets	Body data Auto5
SubSets	Movements	Velocities	Accelerations
numResults	18
time[s]	Surge	Sway	Heave	Roll	Pitch	Yaw	Surge_Vel	Sway_Vel	Heave_Vel	Roll_Vel	Pitch_Vel	Yaw_Vel	Surge_Accel	Sway_Accel	Heave_Accel	Roll_Accel	Pitch_Accel	Yaw_Accel
180	7.78326	4.24405	-1.05048	-0.00421697	-0.0892317	0.00136239	0.208525	0.0277355	0.0827582	7.78932e-06	-0.000172456	7.10049e-05	0.018976	0.00527683	-0.00830684	-5.67557e-06	4.35051e-05	1.38308e-05
180.1	7.8042	4.24685	-1.04225	-0.00421622	-0.0892487	0.00136955	0.210314	0.0282531	0.0818621	7.20463e-06	-0.000167868	7.23395e-05	0.0171773	0.00510915	-0.00939596	-5.96118e-06	4.74517e-05	1.30231e-05
180.2	7.82531	4.2497	-1.03412	-0.00421553	-0.0892652	0.00137685	0.211921	0.0287534	0.0808582	6.59234e-06	-0.000162899	7.35926e-05	0.01532	0.00493107	-0.0104687	-6.23061e-06	5.11972e-05	1.22017e-05
180.3	7.84658	4.2526	-1.02609	-0.0042149	-0.0892812	0.00138427	0.213338	0.0292352	0.079748	5.95407e-06	-0.000157567	7.47624e-05	0.0134077	0.00474309	-0.0115234	-6.48409e-06	5.4729e-05	1.13624e-05
180.4	7.86797	4.25555	-1.01817	-0.00421434	-0.0892967	0.0013918	0.214561	0.0296977	0.0785336	5.29141e-06	-0.000151896	7.58469e-05	0.0114447	0.00454574	-0.0125582	-6.72161e-06	5.8026e-05	1.05009e-05
180.5	7.88948	4.25854	-1.01038	-0.00421384	-0.0893116	0.00139943	0.215585	0.0301399	0.077217	4.60595e-06	-0.000145911	7.68438e-05	0.00943555	0.00433956	-0.0135713	-6.94331e-06	6.10714e-05	9.61356e-06
180.6	7.91108	4.26158	-1.00273	-0.00421342	-0.0893259	0.00140716	0.216405	0.030561	0.0758004	3.89926e-06	-0.000139637	7.77501e-05	0.00738487	0.0041251	-0.0145613	-7.14932e-06	6.38487e-05	8.69652e-06
180.7	7.93275	4.26465	-0.99523	-0.00421307	-0.0893395	0.00141498	0.217019	0.0309601	0.0742864	3.1729e-06	-0.000133103	7.85628e-05	0.00529753	0.00390294	-0.0155266	-7.3398e-06	6.63427e-05	7.74642e-06
180.8	7.95447	4.26777	-0.987882	-0.00421279	-0.0893525	0.00142287	0.217421	0.0313367	0.0726774	2.42841e-06	-0.000126337	7.92782e-05	0.00317857	0.00367367	-0.0164658	-7.51493e-06	6.85396e-05	6.76021e-06
180.9	7.97622	4.27092	-0.980699	-0.00421258	-0.0893648	0.00143083	0.21761	0.0316899	0.0709761	1.66732e-06	-0.000119369	7.98928e-05	0.00103318	0.00343789	-0.0173777	-7.67491e-06	7.04269e-05	5.73525e-06
181	7.99798	4.27411	-0.973691	-0.00421245	-0.0893764	0.00143884	0.217584	0.0320192	0.0691853	8.91113e-07	-0.000112233	8.04023e-05	-0.00113331	0.00319624	-0.0182611	-7.8201e-06	7.19937e-05	4.66939e-06
181.1	8.01973	4.27732	-0.966866	-0.0042124	-0.0893872	0.0014469	0.217339	0.032324	0.067308	1.01297e-07	-0.000104959	8.08028e-05	-0.00331546	0.00294934	-0.0191149	-7.95021e-06	7.32298e-05	3.56083e-06
181.2	8.04144	4.28057	-0.960234	-0.00421243	-0.0893973	0.001455	0.216876	0.0326038	0.0653471	-7.00669e-07	-9.75822e-05	8.10897e-05	-0.00550777	0.00269784	-0.0199382	-8.06595e-06	7.4128e-05	2.40853e-06
181.3	8.06309	4.28384	-0.953801	-0.00421254	-0.0894067	0.00146311	0.216194	0.0328583	0.0633058	-1.51336e-06	-9.01362e-05	8.12588e-05	-0.0077046	0.0024424	-0.0207301	-8.16754e-06	7.46814e-05	1.21188e-06
181.4	8.08467	4.28714	-0.947576	-0.00421274	-0.0894154	0.00147124	0.215291	0.033087	0.0611871	-2.33536e-06	-8.26558e-05	8.13055e-05	-0.00990033	0.00218369	-0.0214901	-8.25491e-06	7.48854e-05	-2.92486e-08
181.5	8.10614	4.29046	-0.941567	-0.00421301	-0.0894233	0.00147937	0.21417	0.0332897	0.0589945	-3.16526e-06	-7.51762e-05	8.12255e-05	-0.0120893	0.0019224	-0.0222175	-8.32843e-06	7.4737e-05	-1.31427e-06
181.6	8.12749	4.2938	-0.935781	-0.00421337	-0.0894304	0.00148748	0.212831	0.0334661	0.0567311	-4.00169e-06	-6.77326e-05	8.10144e-05	-0.0142657	0.0016592	-0.022912	-8.38825e-06	7.42348e-05	-2.64209e-06
181.7	8.14869	4.29715	-0.930224	-0.00421381	-0.0894368	0.00149557	0.211274	0.0336162	0.0544002	-4.84329e-06	-6.03605e-05	8.0668e-05	-0.016424	0.00139479	-0.0235731	-8.43456e-06	7.33792e-05	-4.01106e-06
181.8	8.16973	4.30052	-0.924904	-0.00421434	-0.0894425	0.00150361	0.209504	0.0337398	0.0520052	-5.68873e-06	-5.3095e-05	8.01824e-05	-0.0185586	0.00112986	-0.0242006	-8.46753e-06	7.21722e-05	-5.41896e-06
181.9	8.19058	4.3039	-0.919826	-0.00421495	-0.0894474	0.00151159	0.207522	0.0338369	0.0495495	-6.53666e-06	-4.5971e-05	7.95539e-05	-0.0206638	0.000865126	-0.0247946	-8.4872e-06	7.06185e-05	-6.86307e-06
182	8.21123	4.30728	-0.914997	-0.00421565	-0.0894517	0.00151951	0.205331	0.0339076	0.0470365	-7.38578e-06	-3.90229e-05	7.8779e-05	-0.0227343	0.000601271	-0.025355	-8.49389e-06	6.87224e-05	-8.34015e-06
182.1	8.23164	4.31068	-0.910422	-0.00421643	-0.0894553	0.00152734	0.202936	0.033952	0.0444693	-8.23479e-06	-3.22845e-05	7.78546e-05	-0.0247646	0.000339001	-0.0258821	-8.48754e-06	6.64924e-05	-9.84654e-06
182.2	8.2518	4.31407	-0.906106	-0.00421729	-0.0894582	0.00153507	0.20034	0.0339703	0.0418515	-9.08239e-06	-2.57885e-05	7.6778e-05	-0.0267494	7.901e-05	-0.026376	-8.46831e-06	6.39372e-05	-1.13781e-05
