# SeaFEM body kinematics file v.1.0
DataSets	Body data Auto5
SubSets	Movements	Velocities	Accelerations
numResults	18
time[s]	Surge	Sway	Heave	Roll	Pitch	Yaw	Surge_Vel	Sway_Vel	Heave_Vel	Roll_Vel	Pitch_Vel	Yaw_Vel	Surge_Accel	Sway_Accel	Heave_Accel	Roll_Accel	Pitch_Accel	Yaw_Accel
180	-5.07901	4.54275	-1.42748	-0.00458603	-0.0887853	0.000996571	-0.041223	-0.0111266	-0.0713932	0.00041233	-0.000376177	-0.000230091	0.0109645	0.052739	0.00204274	0.000220245	-0.000118374	0.000534703
180.1	-5.08308	4.5419	-1.43462	-0.00454374	-0.0888235	0.000976247	-0.0401378	-0.00593313	-0.0713675	0.000433551	-0.000387211	-0.000176394	0.0107774	0.0513987	-0.00093325	0.000206844	-0.000104991	0.000538478
180.2	-5.08704	4.54156	-1.44177	-0.00449939	-0.0888627	0.0009613	-0.0390849	-0.000897308	-0.0716337	0.000453361	-0.000396875	-0.000122544	0.0103625	0.0496645	-0.00381491	0.000192279	-9.10697e-05	0.00053852
180.3	-5.0909	4.54171	-1.44896	-0.00445314	-0.0889028	0.000951727	-0.0380869	0.00394197	-0.0721816	0.000471648	-0.000405118	-6.89125e-05	0.00972502	0.0475449	-0.0065888	0.000176592	-7.66735e-05	0.000534846
180.4	-5.09466	4.54234	-1.45622	-0.00440515	-0.0889436	0.000947488	-0.0371657	0.00854677	-0.0729997	0.000488301	-0.000411897	-1.58686e-05	0.00887088	0.0450502	-0.0092424	0.000159831	-6.18648e-05	0.000527501
180.5	-5.09834	4.54341	-1.46357	-0.00435557	-0.0889851	0.000948505	-0.0363424	0.0128803	-0.0740752	0.000503218	-0.000417174	3.62247e-05	0.0078074	0.0421925	-0.0117639	0.00014205	-4.67101e-05	0.000516554
180.6	-5.10194	4.5449	-1.47105	-0.0043046	-0.089027	0.000954667	-0.0356375	0.0169072	-0.0753943	0.000516298	-0.000420919	8.70129e-05	0.00654302	0.0389859	-0.0141423	0.000123311	-3.12778e-05	0.0005021
180.7	-5.10547	4.54677	-1.47866	-0.00425241	-0.0890692	0.000965825	-0.0350706	0.0205934	-0.0769421	0.000527452	-0.000423109	0.000136152	0.00508726	0.0354461	-0.0163676	0.000103686	-1.56385e-05	0.00048426
180.8	-5.10896	4.549	-1.48645	-0.00419921	-0.0891115	0.000981798	-0.03466	0.0239066	-0.0787026	0.000536594	-0.000423726	0.000183314	0.00345066	0.0315905	-0.0184305	8.3245e-05	1.3997e-07	0.000463177
180.9	-5.11241	4.55153	-1.49441	-0.0041452	-0.0891538	0.00100237	-0.0344233	0.0268166	-0.0806592	0.000543649	-0.000422762	0.000228182	0.00164472	0.0274382	-0.020323	6.20867e-05	1.59741e-05	0.000439019
181	-5.11585	4.55434	-1.50259	-0.00409059	-0.089196	0.0010273	-0.0343766	0.0292947	-0.0827944	0.00054855	-0.000420215	0.000270461	-0.000318117	0.0230095	-0.0220377	4.02874e-05	3.17988e-05	0.000411972
181.1	-5.1193	4.55737	-1.51098	-0.0040356	-0.0892378	0.00105632	-0.0345348	0.0313146	-0.08509	0.000551238	-0.000416091	0.000309874	-0.00242461	0.0183264	-0.0235685	1.79496e-05	4.75353e-05	0.000382245
181.2	-5.12277	4.56058	-1.51961	-0.00398045	-0.0892791	0.00108912	-0.0349115	0.0328524	-0.0875274	0.000551667	-0.000410403	0.000346168	-0.00466077	0.013412	-0.0249101	-4.82518e-06	6.31085e-05	0.000350065
181.3	-5.12629	4.56391	-1.52849	-0.00392538	-0.0893198	0.00112538	-0.0355186	0.0338863	-0.0900873	0.000549798	-0.000403172	0.000379111	-0.00701192	0.00829045	-0.0260586	-2.793e-05	7.84438e-05	0.000315674
181.4	-5.12989	4.56733	-1.53763	-0.00387061	-0.0893597	0.00116476	-0.0363669	0.0343972	-0.0927503	0.000545605	-0.000394426	0.000408498	-0.0094628	0.00298712	-0.0270107	-5.12531e-05	9.34667e-05	0.000279332
181.5	-5.13358	4.57077	-1.54705	-0.00381638	-0.0893986	0.00120689	-0.0374652	0.0343683	-0.0954966	0.000539074	-0.000384201	0.00043415	-0.0119976	-0.0024718	-0.0277646	-7.46833e-05	0.000108106	0.00024131
181.6	-5.13739	4.57417	-1.55674	-0.00376291	-0.0894364	0.0012514	-0.0388211	0.0337859	-0.0983063	0.000530202	-0.00037254	0.000455916	-0.0146003	-0.00805939	-0.0283191	-9.80871e-05	0.000122282	0.00020189
181.7	-5.14135	4.57749	-1.56671	-0.00371046	-0.089473	0.00129788	-0.0404404	0.0326386	-0.10116	0.000518996	-0.000359492	0.000473673	-0.0172542	-0.0137481	-0.0286745	-0.000121365	0.000135936	0.000161364
181.8	-5.14549	4.58067	-1.57697	-0.00365923	-0.0895083	0.00134592	-0.0423271	0.0309181	-0.104036	0.00050548	-0.000345116	0.000487329	-0.0199425	-0.0195097	-0.0288317	-0.000144365	0.000148984	0.000120028
181.9	-5.14983	4.58365	-1.58752	-0.00360947	-0.089542	0.00139513	-0.0444837	0.0286188	-0.106917	0.000489685	-0.000329474	0.000496822	-0.0226486	-0.0253161	-0.028793	-0.000167	0.000161381	7.81878e-05
182	-5.1544	4.58637	-1.59835	-0.00356141	-0.0895741	0.00144508	-0.046911	0.0257378	-0.109783	0.000471658	-0.000312636	0.000502118	-0.0253553	-0.0311383	-0.0285612	-0.000189116	0.000173048	3.6145e-05
182.1	-5.15923	4.58877	-1.60947	-0.00351525	-0.0896045	0.00149534	-0.049608	0.0222754	-0.112614	0.000451458	-0.000294678	0.000503216	-0.0280459	-0.036948	-0.0281405	-0.000210594	0.00018393	-5.79351e-06
182.2	-5.16434	4.59079	-1.62087	-0.00347122	-0.089633	0.00154551	-0.052572	0.0182345	-0.115391	0.000429155	-0.000275682	0.000500145	-0.0307035	-0.0427166	-0.0275357	-0.00023132	0.000193974	-4.73266e-05
182.3	-5.16976	4.59239	-1.63255	-0.00342952	-0.0896596	0.00159516	-0.0557989	0.0136209	-0.118098	0.000404832	-0.000255736	0.000492962	-0.0333116	-0.0484157	-0.0267526	-0.000251163	0.000203124	-8.81556e-05
182.4	-5.17551	4.59349	-1.64449	-0.00339035	-0.0896841	0.0016439	-0.0592826	0.00844322	-0.120716	0.000378584	-0.000234931	0.000481757	-0.0358539	-0.0540174	-0.0257976	-0.000270023	0.00021134	-0.000127991
182.5	-5.18163	4.59405	-1.65669	-0.0033539	-0.0897065	0.00169132	-0.0630156	0.00271286	-0.123228	0.000350518	-0.000213363	0.000466644	-0.0383146	-0.0594944	-0.0246782	-0.000287765	0.000218571	-0.000166548
182.6	-5.18813	4.594	-1.66913	-0.00332034	-0.0897267	0.00173704	-0.0669889	-0.00355612	-0.12562	0.00032075	-0.000191133	0.000447769	-0.0406783	-0.06482	-0.0234024	-0.00030429	0.000224781	-0.000203557
182.7	-5.19504	4.59331	-1.6818	-0.00328983	-0.0897447	0.00178069	-0.0711918	-0.010347	-0.127875	0.000289409	-0.000168345	0.000425301	-0.0429302	-0.0699683	-0.0219788	-0.000319492	0.000229938	-0.00023876
