# SeaFEM body kinematics file v.1.0
DataSets	Body data Auto5
SubSets	Movements	Velocities	Accelerations
numResults	18
time[s]	Surge	Sway	Heave	Roll	Pitch	Yaw	Surge_Vel	Sway_Vel	Heave_Vel	Roll_Vel	Pitch_Vel	Yaw_Vel	Surge_Accel	Sway_Accel	Heave_Accel	Roll_Accel	Pitch_Accel	Yaw_Accel
180	-5.46538	4.29972	-1.03026	-0.00379758	-0.0892701	0.00125951	0.052941	0.105377	-0.119091	-5.00417e-05	-0.000122889	3.80229e-05	-0.0312086	-0.0712803	-0.03047	-0.000106795	8.43092e-05	0.000230376
180.1	-5.46025	4.3099	-1.04231	-0.00380312	-0.0892819	0.00126451	0.049723	0.0981204	-0.122016	-6.07066e-05	-0.000114071	6.19572e-05	-0.0328275	-0.0734149	-0.0284362	-0.000106552	9.07521e-05	0.000245321
180.2	-5.45545	4.31934	-1.05465	-0.00380972	-0.0892929	0.00127197	0.0463462	0.0906618	-0.124735	-7.13226e-05	-0.000104624	8.73106e-05	-0.0343946	-0.0753673	-0.0263598	-0.000105899	9.69619e-05	0.000259009
180.3	-5.45099	4.32802	-1.06725	-0.00381738	-0.0893028	0.00128203	0.0428161	0.083019	-0.127244	-8.18489e-05	-9.45724e-05	0.00011394	-0.0359062	-0.0771351	-0.0242453	-0.000104838	0.000102879	0.000271151
180.4	-5.44689	4.33593	-1.08009	-0.00382608	-0.0893117	0.00129481	0.0391383	0.0752106	-0.12954	-9.22442e-05	-8.3951e-05	0.000141674	-0.0373581	-0.078716	-0.0220989	-0.000103363	0.000108437	0.000281466
180.5	-5.44317	4.34305	-1.09315	-0.00383582	-0.0893196	0.00131041	0.0353192	0.0672555	-0.13162	-0.000102467	-7.27992e-05	0.000170314	-0.0387462	-0.0801086	-0.0199259	-0.000101476	0.000113573	0.000289681
180.6	-5.43983	4.34938	-1.1064	-0.00384657	-0.0893263	0.00132891	0.0313654	0.0591724	-0.13348	-0.000112477	-6.11629e-05	0.000199633	-0.0400661	-0.0813121	-0.0177321	-9.91784e-05	0.000118223	0.000295539
180.7	-5.4369	4.35488	-1.11983	-0.0038583	-0.0893318	0.00135036	0.027284	0.0509803	-0.135121	-0.000122233	-4.90942e-05	0.000229383	-0.0413134	-0.0823264	-0.0155233	-9.64781e-05	0.000122329	0.0002988
180.8	-5.43438	4.35957	-1.13341	-0.003871	-0.0893361	0.00137479	0.0230824	0.0426982	-0.13654	-0.000131695	-3.66511e-05	0.00025929	-0.0424835	-0.0831518	-0.0133049	-9.33854e-05	0.000125832	0.00029925
180.9	-5.43229	4.36342	-1.14713	-0.00388462	-0.0893391	0.00140221	0.0187688	0.0343447	-0.137738	-0.000140825	-2.38971e-05	0.000289062	-0.0435717	-0.0837891	-0.0110827	-8.99083e-05	0.000128679	0.000296698
181	-5.43064	4.36643	-1.16095	-0.00389914	-0.0893409	0.00143258	0.0143515	0.0259388	-0.138713	-0.000149585	-1.09008e-05	0.000318389	-0.0445733	-0.0842396	-0.00886227	-8.60638e-05	0.000130819	0.000290985
181.1	-5.42943	4.36861	-1.17486	-0.00391452	-0.0893413	0.00146585	0.00983958	0.0174989	-0.139466	-0.00015794	2.26431e-06	0.000346947	-0.0454833	-0.084505	-0.00664905	-8.18638e-05	0.000132206	0.000281985
181.2	-5.42867	4.36993	-1.18883	-0.00393071	-0.0893404	0.00150192	0.00524244	0.00904346	-0.139999	-0.000165854	1.55209e-05	0.000374403	-0.0462968	-0.0845874	-0.00444847	-7.73378e-05	0.000132806	0.000269611
181.3	-5.42838	4.37041	-1.20285	-0.00394767	-0.0893382	0.00154066	0.000570042	0.000590611	-0.140313	-0.000173298	2.87878e-05	0.000400416	-0.0470088	-0.0844893	-0.00226591	-7.24967e-05	0.000132578	0.000253811
181.4	-5.42856	4.37005	-1.21688	-0.00396534	-0.0893346	0.00158191	-0.00416718	-0.00784175	-0.14041	-0.00018024	4.19809e-05	0.000424643	-0.0476145	-0.0842132	-0.000106452	-6.7368e-05	0.0001315	0.000234575
181.5	-5.42922	4.36885	-1.23092	-0.00398369	-0.0893298	0.00162548	-0.00895828	-0.016236	-0.140293	-0.000186653	5.50138e-05	0.000446742	-0.0481087	-0.0837623	0.00202476	-6.19749e-05	0.000129548	0.000211937
181.6	-5.43035	4.36681	-1.24493	-0.00400265	-0.0893237	0.00167114	-0.0137918	-0.0245749	-0.139964	-0.000192513	6.77983e-05	0.000466378	-0.0484868	-0.0831395	0.00412286	-5.63444e-05	0.000126711	0.000185974
181.7	-5.43198	4.36394	-1.2589	-0.00402216	-0.0893162	0.00171862	-0.018656	-0.0328414	-0.139428	-0.000197796	8.02456e-05	0.000483226	-0.048744	-0.0823484	0.00618314	-5.05018e-05	0.000122981	0.000156804
181.8	-5.43409	4.36024	-1.27281	-0.00404218	-0.0893076	0.00176762	-0.0235383	-0.0410188	-0.138689	-0.000202485	9.22665e-05	0.000496973	-0.0488757	-0.0813924	0.00820104	-4.44754e-05	0.000118361	0.000124594
181.9	-5.43668	4.35574	-1.28663	-0.00406263	-0.0892978	0.00181784	-0.0284259	-0.049091	-0.137751	-0.000206562	0.000103773	0.00050733	-0.0488777	-0.0802751	0.0101722	-3.82944e-05	0.000112861	8.95492e-05
182	-5.43977	4.35043	-1.30035	-0.00408346	-0.0892869	0.00186891	-0.0333058	-0.0570421	-0.136618	-0.000210013	0.000114677	0.000514027	-0.0487459	-0.0790002	0.0120926	-3.19862e-05	0.000106498	5.19199e-05
