# SeaFEM body kinematics file v.1.0
DataSets	Body data Auto5
SubSets	Movements	Velocities	Accelerations
numResults	18
time[s]	Surge	Sway	Heave	Roll	Pitch	Yaw	Surge_Vel	Sway_Vel	Heave_Vel	Roll_Vel	Pitch_Vel	Yaw_Vel	Surge_Accel	Sway_Accel	Heave_Accel	Roll_Accel	Pitch_Accel	Yaw_Accel
180	-6.03707	4.52927	0.268059	-0.00400971	-0.0886866	0.00164826	-0.508585	0.991335	0.552995	0.000450742	0.000420858	0.000598775	-0.0946501	0.0943859	-0.0558934	-0.000231191	-0.000150308	8.03627e-05
180.1	-6.08838	4.62885	0.323057	-0.00396585	-0.0886453	0.00170851	-0.51763	1.00018	0.546968	0.000426335	0.000404902	0.000606302	-0.0876472	0.0845459	-0.0631782	-0.000252665	-0.000165719	7.18768e-05
180.2	-6.14056	4.72926	0.377416	-0.00392454	-0.0886057	0.00176947	-0.525959	1.00803	0.54022	0.000399849	0.000387449	0.00061297	-0.0803903	0.0744004	-0.0703535	-0.000272987	-0.000180404	6.32284e-05
180.3	-6.19354	4.8304	0.431065	-0.00388598	-0.0885679	0.00183106	-0.533549	1.01484	0.532761	0.000371405	0.000368574	0.000618764	-0.0728944	0.0639681	-0.0774086	-0.000292081	-0.000194317	5.44085e-05
180.4	-6.24723	4.93217	0.483933	-0.00385035	-0.088532	0.00189318	-0.540375	1.0206	0.524605	0.000341132	0.000348358	0.000623665	-0.0651774	0.0532726	-0.0843307	-0.000309824	-0.000207389	4.5408e-05
180.5	-6.30157	5.03446	0.535952	-0.00381784	-0.0884983	0.00195575	-0.546418	1.02527	0.515766	0.000309172	0.000326889	0.000627654	-0.0572573	0.0423377	-0.0911087	-0.000326117	-0.000219559	3.62192e-05
180.6	-6.35647	5.13717	0.587053	-0.0037886	-0.0884667	0.00201867	-0.551657	1.02883	0.506257	0.000275676	0.00030426	0.000630713	-0.0491534	0.0311885	-0.0977322	-0.000340863	-0.000230773	2.68346e-05
180.7	-6.41186	5.24017	0.63717	-0.00376277	-0.0884375	0.00208184	-0.556076	1.03127	0.496097	0.000240803	0.000280571	0.000632822	-0.0408851	0.0198511	-0.104191	-0.000353976	-0.000240978	1.72482e-05
180.8	-6.46765	5.34337	0.68624	-0.0037405	-0.0884107	0.00214518	-0.55966	1.03257	0.4853	0.000204721	0.000255924	0.000633959	-0.0324731	0.00835267	-0.110476	-0.000365372	-0.000250127	7.45498e-06
180.9	-6.52375	5.44663	0.734199	-0.00372188	-0.0883863	0.00220858	-0.562395	1.03271	0.473887	0.000167607	0.000230428	0.000634104	-0.0239381	-0.00327887	-0.116579	-0.000374982	-0.000258178	-2.54839e-06
181	-6.58008	5.54985	0.780987	-0.00370702	-0.0883646	0.00227195	-0.564271	1.03167	0.461874	0.000129644	0.000204195	0.000633236	-0.0153016	-0.0150148	-0.122491	-0.00038274	-0.000265094	-1.27637e-05
181.1	-6.63656	5.6529	0.826544	-0.00369599	-0.0883455	0.00233518	-0.565278	1.02946	0.449282	9.10187e-05	0.000177341	0.000631334	-0.00658562	-0.0268259	-0.128206	-0.000388591	-0.000270842	-2.31908e-05
181.2	-6.69309	5.75568	0.870815	-0.00368884	-0.0883292	0.00239816	-0.56541	1.02607	0.436131	5.19256e-05	0.000149984	0.000628377	0.00218771	-0.0386821	-0.133717	-0.000392492	-0.000275394	-3.38276e-05
181.3	-6.7496	5.85806	0.913743	-0.00368562	-0.0883156	0.0024608	-0.564663	1.02149	0.422441	1.25617e-05	0.000122244	0.000624344	0.0109958	-0.0505534	-0.139019	-0.000394404	-0.00027873	-4.46701e-05
181.4	-6.80598	5.95992	0.955277	-0.00368633	-0.0883047	0.00252298	-0.563034	1.01572	0.408234	-2.68727e-05	9.4245e-05	0.000619214	0.0198161	-0.0624092	-0.144106	-0.000394303	-0.000280833	-5.57117e-05
181.5	-6.86216	6.06114	0.995365	-0.00369098	-0.0882967	0.00258459	-0.560524	1.00877	0.393531	-6.61753e-05	6.61101e-05	0.000612969	0.0286256	-0.0742189	-0.148976	-0.000392173	-0.000281693	-6.69439e-05
181.6	-6.91804	6.16161	1.03396	-0.00369955	-0.0882915	0.00264551	-0.557135	1.00065	0.378354	-0.000105143	3.7964e-05	0.00060559	0.0374015	-0.0859519	-0.153625	-0.000388008	-0.000281305	-7.83556e-05
181.7	-6.97354	6.26121	1.07101	-0.00371198	-0.0882891	0.00270565	-0.552872	0.991354	0.362726	-0.000143572	9.93167e-06	0.00059706	0.0461211	-0.0975775	-0.158051	-0.000381812	-0.00027967	-8.99332e-05
181.8	-7.02857	6.35983	1.10648	-0.00372823	-0.0882895	0.00276487	-0.547741	0.980907	0.346669	-0.00018126	-1.78628e-05	0.000587363	0.0547617	-0.109066	-0.162252	-0.000373601	-0.000276794	-0.000101661
181.9	-7.08305	6.45734	1.14033	-0.00374819	-0.0882927	0.00282306	-0.541753	0.969321	0.330206	-0.000218008	-4.5296e-05	0.000576485	0.0633009	-0.120386	-0.166227	-0.000363399	-0.000272691	-0.00011352
182	-7.13688	6.55363	1.1725	-0.00377177	-0.0882985	0.0028801	-0.534918	0.956615	0.313358	-0.000253619	-7.22463e-05	0.000564415	0.0717167	-0.13151	-0.169976	-0.000351242	-0.000267378	-0.000125491
182.1	-7.18999	6.64861	1.20298	-0.00379885	-0.0883071	0.00293588	-0.52725	0.94281	0.296149	-0.000287899	-9.85942e-05	0.000551142	0.0799875	-0.142409	-0.173501	-0.000337176	-0.00026088	-0.000137548
182.2	-7.24229	6.74214	1.23172	-0.00382927	-0.0883182	0.00299027	-0.518765	0.92793	0.278601	-0.000320661	-0.000124223	0.00053666	0.088092	-0.153054	-0.176803	-0.000321256	-0.000253225	-0.000149668
