# SeaFEM body kinematics file v.1.0
DataSets	Body data Auto5
SubSets	Movements	Velocities	Accelerations
numResults	18
time[s]	Surge	Sway	Heave	Roll	Pitch	Yaw	Surge_Vel	Sway_Vel	Heave_Vel	Roll_Vel	Pitch_Vel	Yaw_Vel	Surge_Accel	Sway_Accel	Heave_Accel	Roll_Accel	Pitch_Accel	Yaw_Accel
180	10.9895	4.82637	-0.161632	-0.00416022	-0.088803	0.00143742	-0.297734	0.725925	0.395537	0.000318111	0.000277535	0.000431415	-0.0681785	0.0676618	-0.0398368	-0.000165751	-0.000107375	5.73277e-05
180.1	10.9594	4.89928	-0.122293	-0.00412928	-0.0887758	0.00148083	-0.304252	0.73227	0.391241	0.000300615	0.000266135	0.000436785	-0.0631787	0.0606388	-0.0450472	-0.000181113	-0.000118403	5.12888e-05
180.2	10.9287	4.97279	-0.0834094	-0.00410017	-0.0887498	0.00152474	-0.310259	0.737899	0.386428	0.000281631	0.000253665	0.000441545	-0.0579975	0.0533975	-0.0501794	-0.000195653	-0.000128912	4.51349e-05
180.3	10.8974	5.04682	-0.0450328	-0.00407303	-0.0887252	0.0015691	-0.315738	0.742792	0.381108	0.000261246	0.000240176	0.000445682	-0.0526458	0.0459514	-0.0552257	-0.000209314	-0.000138869	3.88594e-05
180.4	10.8656	5.12131	-0.0072131	-0.00404799	-0.0887019	0.00161385	-0.320672	0.746929	0.375288	0.000239553	0.000225728	0.000449184	-0.0471363	0.0383172	-0.0601769	-0.00022201	-0.000148223	3.24558e-05
180.5	10.8333	5.19617	0.0300002	-0.00402518	-0.0886801	0.00165891	-0.325046	0.750293	0.368979	0.000216652	0.000210383	0.000452037	-0.0414819	0.0305119	-0.0650253	-0.000233669	-0.000156933	2.59177e-05
180.6	10.8006	5.27133	0.0665586	-0.00400471	-0.0886598	0.00170422	-0.328847	0.752866	0.362193	0.000192652	0.000194208	0.000454228	-0.0356964	0.0225536	-0.0697631	-0.000244223	-0.000164958	1.92402e-05
180.7	10.7676	5.3467	0.102415	-0.0039867	-0.0886412	0.00174972	-0.332063	0.754636	0.354939	0.000167667	0.000177274	0.000455743	-0.0297938	0.0144608	-0.0743832	-0.000253608	-0.000172261	1.24184e-05
180.8	10.7342	5.42221	0.137524	-0.00397122	-0.0886244	0.00179533	-0.334682	0.75559	0.347231	0.000141816	0.000159655	0.000456567	-0.0237887	0.00625297	-0.0788791	-0.000261767	-0.00017881	5.4488e-06
180.9	10.7007	5.49778	0.171839	-0.00395837	-0.0886093	0.001841	-0.336695	0.755717	0.339081	0.000115227	0.000141428	0.000456684	-0.017696	-0.00204999	-0.0832444	-0.000268649	-0.000184573	-1.67127e-06
