# SeaFEM body kinematics file v.1.0
DataSets	Body data Auto5
SubSets	Movements	Velocities	Accelerations
numResults	18
time[s]	Surge	Sway	Heave	Roll	Pitch	Yaw	Surge_Vel	Sway_Vel	Heave_Vel	Roll_Vel	Pitch_Vel	Yaw_Vel	Surge_Accel	Sway_Accel	Heave_Accel	Roll_Accel	Pitch_Accel	Yaw_Accel
180	10.3629	4.38888	0.302276	-0.0045144	-0.0889754	0.00206572	-1.06798	0.0718702	0.535712	-0.000103259	0.000724587	-0.000404179	-0.113163	-0.0373307	-0.0640676	3.91509e-05	-7.23577e-05	-9.69256e-05
180.1	10.2555	4.39588	0.355508	-0.00452452	-0.0889034	0.00202484	-1.07844	0.0682064	0.52892	-9.92108e-05	0.000715477	-0.00041345	-0.0988544	-0.0361758	-0.0704867	4.13687e-05	-0.000103596	-8.99078e-05
180.2	10.1472	4.40252	0.408028	-0.00453423	-0.0888325	0.00198307	-1.08745	0.0646626	0.521495	-9.49445e-05	0.000703262	-0.000422015	-0.0842227	-0.0349459	-0.0767571	4.35257e-05	-0.000134516	-8.28091e-05
180.3	10.0381	4.40882	0.459776	-0.0045435	-0.0887629	0.00194047	-1.09498	0.0612461	0.513452	-9.0466e-05	0.00068798	-0.000429865	-0.0693033	-0.0336447	-0.0828722	4.56236e-05	-0.000165034	-7.56217e-05
180.4	9.92833	4.41478	0.510689	-0.00455231	-0.088695	0.00189713	-1.101	0.0579637	0.504808	-8.57818e-05	0.00066968	-0.00043699	-0.0541371	-0.0322761	-0.0888242	4.7654e-05	-0.000194966	-6.83393e-05
180.5	9.81801	4.42042	0.560708	-0.00456065	-0.0886291	0.00185311	-1.10549	0.054822	0.495579	-8.0899e-05	0.000648432	-0.000443381	-0.0387647	-0.0308442	-0.0946069	4.9611e-05	-0.000224156	-6.0955e-05
180.6	9.70731	4.42575	0.609776	-0.00456848	-0.0885655	0.00180849	-1.10843	0.0518271	0.485782	-7.58251e-05	0.000624317	-0.000449027	-0.0232276	-0.0293532	-0.100215	5.14915e-05	-0.000252484	-5.34606e-05
180.7	9.5964	4.43079	0.657836	-0.0045758	-0.0885044	0.00176334	-1.10981	0.0489845	0.475434	-7.05682e-05	0.000597431	-0.000453916	-0.00756853	-0.0278075	-0.105643	5.32867e-05	-0.000279771	-4.585e-05
180.8	9.48543	4.43556	0.704836	-0.00458259	-0.0884461	0.00171775	-1.10963	0.0462995	0.464555	-6.51372e-05	0.000567887	-0.000458037	0.00816968	-0.0262114	-0.110887	5.49923e-05	-0.00030589	-3.81156e-05
180.9	9.37455	4.44006	0.750721	-0.00458882	-0.0883909	0.00167178	-1.10786	0.0437769	0.453163	-5.95414e-05	0.000535809	-0.000461377	0.0239436	-0.0245694	-0.115944	5.66021e-05	-0.000330701	-3.02507e-05
