# SeaFEM body kinematics file v.1.0
DataSets	Body data Auto5
SubSets	Movements	Velocities	Accelerations
numResults	18
time[s]	Surge	Sway	Heave	Roll	Pitch	Yaw	Surge_Vel	Sway_Vel	Heave_Vel	Roll_Vel	Pitch_Vel	Yaw_Vel	Surge_Accel	Sway_Accel	Heave_Accel	Roll_Accel	Pitch_Accel	Yaw_Accel
180	11.3243	5.12409	0.295218	-0.0040796	-0.0886693	0.00281323	0.114586	1.15009	0.545321	0.000614066	3.55096e-05	-0.0011992	-0.0372928	0.12388	-0.0602328	-0.00020523	-0.000136234	-0.000571586
180.1	11.3356	5.23968	0.349428	-0.0040193	-0.0886664	0.00269061	0.110903	1.16169	0.538888	0.000591821	2.18614e-05	-0.00125317	-0.0365187	0.110748	-0.0670545	-0.000233931	-0.000136647	-0.000518343
180.2	11.3465	5.35636	0.402961	-0.00396137	-0.0886649	0.00256287	0.107302	1.17196	0.531782	0.00056676	8.21257e-06	-0.00130163	-0.0356737	0.0972572	-0.073746	-0.000261733	-0.000136383	-0.00046221
180.3	11.3571	5.474	0.455751	-0.00390609	-0.0886648	0.00243057	0.103789	1.18085	0.524014	0.000538979	-5.36998e-06	-0.00134433	-0.0347596	0.0834372	-0.0802985	-0.000288537	-0.000135454	-0.000403447
180.4	11.3673	5.59246	0.507731	-0.00385371	-0.088666	0.00229431	0.100372	1.18835	0.5156	0.000508586	-1.88203e-05	-0.00138101	-0.0337784	0.0693232	-0.0867023	-0.000314183	-0.00013387	-0.000342339
180.5	11.3771	5.7116	0.558839	-0.0038045	-0.0886685	0.00215469	0.0970571	1.19442	0.506555	0.000475707	-3.20739e-05	-0.00141145	-0.0327319	0.0549505	-0.0929493	-0.000338536	-0.000131646	-0.000279181
180.6	11.3867	5.83127	0.609011	-0.00375869	-0.0886724	0.00201234	0.0938505	1.19904	0.496895	0.000440478	-4.50676e-05	-0.00143548	-0.0316223	0.0403558	-0.0990316	-0.00036146	-0.000128798	-0.000214279
180.7	11.3959	5.95133	0.658188	-0.00371651	-0.0886775	0.00186792	0.0907585	1.20219	0.486637	0.000403049	-5.77403e-05	-0.00145292	-0.0304519	0.0255765	-0.104942	-0.000382829	-0.000125348	-0.000147951
180.8	11.4048	6.07164	0.706309	-0.00367818	-0.0886839	0.0017221	0.087787	1.20385	0.475799	0.000363585	-7.00334e-05	-0.00146367	-0.0292229	0.0106511	-0.110675	-0.000402521	-0.000121318	-8.05223e-05
180.9	11.4135	6.19203	0.753319	-0.00364389	-0.0886915	0.00157553	0.0849418	1.20401	0.464398	0.000322259	-8.18902e-05	-0.00146763	-0.027938	-0.00438125	-0.116223	-0.000420423	-0.000116735	-1.23252e-05
181	11.4218	6.31236	0.799162	-0.00361381	-0.0887003	0.00142892	0.0822283	1.20267	0.452455	0.000279256	-9.32573e-05	-0.00146475	-0.0265997	-0.0194809	-0.121583	-0.000436431	-0.000111628	5.63027e-05
181.1	11.4299	6.43249	0.843783	-0.00358811	-0.0887101	0.00128293	0.0796517	1.19981	0.439986	0.000234772	-0.000104084	-0.001455	-0.0252108	-0.0346079	-0.126751	-0.000450447	-0.000106026	0.00012502
181.2	11.4378	6.55225	0.887133	-0.00356692	-0.0887211	0.00113826	0.0772168	1.19545	0.427013	0.000189011	-0.000114323	-0.00143839	-0.0237744	-0.0497218	-0.131722	-0.000462384	-9.99646e-05	0.000193485
181.3	11.4454	6.6715	0.929161	-0.00355036	-0.088733	0.000995597	0.0749282	1.18957	0.413554	0.000142186	-0.00012393	-0.00141497	-0.0222933	-0.0647826	-0.136495	-0.000472164	-9.34778e-05	0.000261354
181.4	11.4528	6.79009	0.969821	-0.00353853	-0.0887458	0.000855609	0.0727903	1.18219	0.39963	9.45162e-05	-0.000132865	-0.00138481	-0.0207708	-0.0797499	-0.141068	-0.00047972	-8.66031e-05	0.000328285
181.5	11.4599	6.90786	1.00907	-0.00353149	-0.0887595	0.000718968	0.0708068	1.17333	0.385261	4.62276e-05	-0.000141092	-0.00134805	-0.0192102	-0.0945839	-0.145438	-0.000484996	-7.93796e-05	0.000393942
181.6	11.4669	7.02468	1.04685	-0.0035293	-0.088774	0.000586327	0.0689815	1.16299	0.370467	-2.44895e-06	-0.000148578	-0.00130481	-0.017615	-0.109245	-0.149607	-0.000487945	-7.18476e-05	0.000457992
181.7	11.4738	7.14039	1.08314	-0.00353199	-0.0887892	0.000458324	0.0673176	1.1512	0.355269	-5.12787e-05	-0.000155295	-0.00125528	-0.0159888	-0.123695	-0.153574	-0.000488533	-6.4049e-05	0.000520108
181.8	11.4804	7.25485	1.11789	-0.00353956	-0.088805	0.000335577	0.0658179	1.13798	0.339685	-0.000100024	-0.000161219	-0.00119968	-0.0143351	-0.137895	-0.157341	-0.000486736	-5.60262e-05	0.000579973
181.9	11.4869	7.36791	1.15106	-0.00355198	-0.0888214	0.000218683	0.064485	1.12335	0.323737	-0.000148446	-0.000166329	-0.00113824	-0.0126579	-0.151808	-0.160908	-0.000482543	-4.78232e-05	0.00063728
182	11.4933	7.47945	1.18262	-0.00356922	-0.0888382	0.000108209	0.0633211	1.10736	0.307444	-0.000196305	-0.000170611	-0.00107125	-0.010961	-0.165399	-0.164279	-0.000475954	-3.94837e-05	0.000691733
182.1	11.4996	7.58932	1.21253	-0.0035912	-0.0888555	4.6982e-06	0.0623277	1.09002	0.290825	-0.000243362	-0.000174054	-0.000998997	-0.00924845	-0.178632	-0.167456	-0.000466983	-3.1053e-05	0.000743049
182.2	11.5058	7.69739	1.24077	-0.00361784	-0.088873	-9.13413e-05	0.0615063	1.07139	0.273901	-0.000289381	-0.00017665	-0.000921817	-0.0075244	-0.191474	-0.170443	-0.000455652	-2.25753e-05	0.00079096
182.3	11.5119	7.80353	1.26729	-0.00364901	-0.0888908	-0.000179434	0.0608578	1.0515	0.256688	-0.000334127	-0.000178399	-0.000840066	-0.00579306	-0.203894	-0.173244	-0.000441998	-1.40954e-05	0.000835214
182.4	11.518	7.90762	1.29209	-0.00368459	-0.0889086	-0.000259143	0.0603825	1.03039	0.239207	-0.000377371	-0.000179302	-0.000754123	-0.00405872	-0.215861	-0.175863	-0.000426069	-5.65773e-06	0.000875575
182.5	11.524	8.00955	1.31512	-0.0037244	-0.0889266	-0.000330068	0.0600806	1.00811	0.221474	-0.000418889	-0.000179367	-0.00066439	-0.00232577	-0.227346	-0.178305	-0.000407926	2.69313e-06	0.000911828
182.6	11.53	8.10919	1.33637	-0.00376827	-0.0889445	-0.000391851	0.0599517	0.984721	0.203507	-0.000458464	-0.000178604	-0.000571291	-0.000598606	-0.238324	-0.180576	-0.000387635	1.09156e-05	0.000943774
182.7	11.536	8.20644	1.35581	-0.00381598	-0.0889623	-0.000444178	0.0599948	0.960262	0.185323	-0.000495887	-0.00017703	-0.000475266	0.00111822	-0.24877	-0.182681	-0.000365284	1.89661e-05	0.000971237
182.8	11.542	8.30119	1.37343	-0.00386732	-0.0889798	-0.000486779	0.0602088	0.934791	0.166938	-0.000530956	-0.000174663	-0.000376772	0.00282019	-0.258662	-0.184628	-0.000340962	2.6804e-05	0.000994063
182.9	11.548	8.39335	1.38919	-0.00392204	-0.0889972	-0.000519432	0.0605917	0.908366	0.148368	-0.00056348	-0.000171527	-0.000276283	0.0045027	-0.26798	-0.186421	-0.000314773	3.43899e-05	0.00101212
183	11.5541	8.48282	1.40309	-0.00397988	-0.0890141	-0.000541959	0.0611415	0.881044	0.129627	-0.000593281	-0.000167651	-0.00017428	0.00616117	-0.276706	-0.188068	-0.000286831	4.16845e-05	0.00102529
