# SeaFEM body kinematics file v.1.0
DataSets	Body data Auto5
SubSets	Movements	Velocities	Accelerations
numResults	18
time[s]	Surge	Sway	Heave	Roll	Pitch	Yaw	Surge_Vel	Sway_Vel	Heave_Vel	Roll_Vel	Pitch_Vel	Yaw_Vel	Surge_Accel	Sway_Accel	Heave_Accel	Roll_Accel	Pitch_Accel	Yaw_Accel
180	-5.64312	3.87542	-1.32554	-0.00364439	-0.0892915	0.00181908	0.0438892	0.0637987	-0.0412756	7.94129e-05	-0.000159693	-0.000392523	-0.0145828	-0.0364805	-0.000262771	-0.000297119	0.000143088	-7.8694e-05
180.1	-5.63881	3.88161	-1.32966	-0.00363796	-0.0893068	0.00177962	0.0423512	0.0599798	-0.0411873	4.92082e-05	-0.000144777	-0.000396773	-0.0159099	-0.0393292	0.00164646	-0.000305332	0.000153214	-1.83624e-05
180.2	-5.63465	3.88741	-1.33376	-0.00363459	-0.0893204	0.00174003	0.0406811	0.0558908	-0.040907	1.83137e-05	-0.000128913	-0.000395067	-0.0172285	-0.0419295	0.00357414	-0.000311353	0.000162246	4.0668e-05
180.3	-5.63068	3.89278	-1.33783	-0.00363432	-0.0893325	0.0017009	0.0388796	0.0515574	-0.0404336	-1.30466e-05	-0.000112219	-0.000387584	-0.0185394	-0.0442704	0.00550711	-0.000315103	0.000170068	9.76153e-05
180.4	-5.62688	3.89771	-1.34184	-0.00363721	-0.0893429	0.00166279	0.0369475	0.047006	-0.0397674	-4.46417e-05	-9.4822e-05	-0.000374574	-0.0198422	-0.0463433	0.00743202	-0.000316516	0.000176577	0.000151744
180.5	-5.62329	3.90217	-1.34578	-0.00364325	-0.0893514	0.00162624	0.0348857	0.0422638	-0.03891	-7.62356e-05	-7.68578e-05	-0.000356362	-0.0211351	-0.0481412	0.00933576	-0.000315555	0.000181686	0.000202375
180.6	-5.61991	3.90615	-1.34961	-0.00365244	-0.0893582	0.00159176	0.0326954	0.0373586	-0.0378642	-0.00010759	-5.84707e-05	-0.000333333	-0.0224151	-0.0496591	0.0112054	-0.000312208	0.000185327	0.000248895
180.7	-5.61676	3.90964	-1.35334	-0.00366475	-0.0893631	0.0015598	0.0303782	0.0323187	-0.0366343	-0.000138468	-3.98105e-05	-0.000305932	-0.0236773	-0.0508933	0.0130285	-0.00030649	0.000187453	0.000290761
180.8	-5.61384	3.91261	-1.35693	-0.0036801	-0.0893662	0.00153077	0.0279362	0.0271725	-0.0352256	-0.000168634	-2.10302e-05	-0.000274651	-0.0249151	-0.0518411	0.0147929	-0.000298446	0.000188035	0.000327508
180.9	-5.61118	3.91507	-1.36037	-0.00369843	-0.0893673	0.00150504	0.0253724	0.0219488	-0.0336447	-0.000197861	-2.28495e-06	-0.000240025	-0.02612	-0.0525008	0.0164872	-0.000288142	0.000187065	0.000358753
181	-5.60878	3.917	-1.36365	-0.00371961	-0.0893666	0.00148291	0.0226907	0.0166765	-0.0318991	-0.000225927	1.62708e-05	-0.000202623	-0.0272817	-0.052871	0.0181005	-0.000275675	0.000184553	0.000384202
181.1	-5.60665	3.9184	-1.36675	-0.00374354	-0.0893641	0.00146462	0.0198961	0.0113846	-0.0299978	-0.000252624	3.44848e-05	-0.000163037	-0.0283879	-0.0529509	0.0196227	-0.000261163	0.000180531	0.000403644
181.2	-5.6048	3.91928	-1.36964	-0.00377006	-0.0893598	0.00145038	0.0169952	0.00610217	-0.0279502	-0.000277755	5.22089e-05	-0.000121873	-0.0294246	-0.0527396	0.0210444	-0.000244748	0.000175047	0.00041696
181.3	-5.60325	3.91962	-1.37233	-0.003799	-0.0893537	0.0014403	0.0139956	0.000858392	-0.025767	-0.00030114	6.93008e-05	-7.97476e-05	-0.0303762	-0.0522366	0.0223572	-0.000226591	0.000168167	0.000424119
181.4	-5.60201	3.91945	-1.37479	-0.00383019	-0.0893459	0.00143445	0.010907	-0.00431754	-0.0234595	-0.000322616	8.56257e-05	-3.72722e-05	-0.0312259	-0.0514411	0.0235535	-0.000206871	0.00015997	0.000425177
181.5	-5.60108	3.91876	-1.37702	-0.00386342	-0.0893366	0.00143283	0.00774061	-0.00939634	-0.0210397	-0.000342038	0.000101058	4.9512e-06	-0.0319559	-0.0503526	0.0246268	-0.000185782	0.000150551	0.000420273
181.6	-5.60046	3.91758	-1.37899	-0.00389849	-0.0893258	0.00143539	0.00450952	-0.0143487	-0.0185204	-0.000359281	0.000115481	4.63398e-05	-0.0325475	-0.0489707	0.0255712	-0.000163529	0.000140016	0.000409627
181.7	-5.60018	3.9159	-1.38072	-0.00393517	-0.0893136	0.00144203	0.00122869	-0.0191452	-0.0159146	-0.000374242	0.00012879	8.6337e-05	-0.0329821	-0.0472952	0.0263823	-0.000140327	0.00012848	0.000393535
181.8	-5.60022	3.91376	-1.38217	-0.00397322	-0.0893001	0.00145256	-0.00208506	-0.0237566	-0.0132359	-0.000386839	0.000140893	0.00012442	-0.0332411	-0.0453265	0.0270564	-0.000116394	0.000116064	0.000372361
181.9	-5.60059	3.91116	-1.38336	-0.00401241	-0.0892854	0.00146679	-0.0054131	-0.0281536	-0.0104982	-0.000397011	0.000151709	0.000160106	-0.0333066	-0.0430658	0.0275908	-9.19486e-05	0.000102896	0.00034653
182	-5.6013	3.90814	-1.38427	-0.0040525	-0.0892698	0.00148444	-0.00873507	-0.0323072	-0.00771556	-0.000404722	0.000161172	0.000192959	-0.0331618	-0.040515	0.0279837	-6.72089e-05	8.91041e-05	0.000316525
182.1	-5.60234	3.90471	-1.3849	-0.00409323	-0.0892533	0.00150522	-0.012029	-0.0361884	-0.00490212	-0.000409953	0.000169225	0.000222592	-0.0327918	-0.0376778	0.0282349	-4.23869e-05	7.48188e-05	0.000282871
182.2	-5.6037	3.90092	-1.38525	-0.00413436	-0.089236	0.00152878	-0.0152717	-0.0397691	-0.00207207	-0.00041271	0.000175828	0.000248675	-0.0321834	-0.0345595	0.0283443	-1.76883e-05	6.01699e-05	0.000246135
182.3	-5.60539	3.89678	-1.38532	-0.00417565	-0.0892182	0.00155476	-0.0184387	-0.0430215	0.000760502	-0.000413016	0.000180951	0.000270935	-0.0313265	-0.0311673	0.0283134	6.69873e-06	4.5279e-05	0.000206909
182.4	-5.60739	3.89233	-1.3851	-0.00421684	-0.0891999	0.00158277	-0.0215045	-0.0459189	0.00358168	-0.000410912	0.000184579	0.00028916	-0.0302135	-0.0275109	0.028144	3.05911e-05	3.02693e-05	0.000165806
182.5	-5.60968	3.88761	-1.3846	-0.00425771	-0.0891814	0.00161238	-0.0244435	-0.0484355	0.0063778	-0.000406459	0.000186705	0.000303199	-0.0288405	-0.0236029	0.0278395	5.38278e-05	1.52524e-05	0.000123447
182.6	-5.61227	3.88266	-1.38383	-0.00429802	-0.0891627	0.00164319	-0.0272295	-0.0505471	0.00913559	-0.00039973	0.000187335	0.000312964	-0.027207	-0.0194586	0.0274034	7.62626e-05	3.34295e-07	8.04537e-05
182.7	-5.61512	3.87752	-1.38278	-0.00433755	-0.089144	0.00167476	-0.0298368	-0.0522313	0.0118421	-0.000390814	0.000186485	0.000318428	-0.0253166	-0.0150967	0.0268405	9.77689e-05	-1.43882e-05	3.74389e-05
182.8	-5.61823	3.87224	-1.38146	-0.00437608	-0.0891254	0.00170666	-0.0322401	-0.0534675	0.0144851	-0.000379808	0.00018418	0.000319626	-0.0231769	-0.0105392	0.0261558	0.000118239	-2.88276e-05	-5.0032e-06
182.9	-5.62156	3.86685	-1.37988	-0.00441341	-0.0891072	0.00173847	-0.0344151	-0.0542377	0.0170527	-0.000366824	0.000180452	0.000316647	-0.0207996	-0.00581166	0.0253554	0.000137584	-4.29046e-05	-4.63043e-05
