# SeaFEM body kinematics file v.1.0
DataSets	Body data Auto5
SubSets	Movements	Velocities	Accelerations
numResults	18
time[s]	Surge	Sway	Heave	Roll	Pitch	Yaw	Surge_Vel	Sway_Vel	Heave_Vel	Roll_Vel	Pitch_Vel	Yaw_Vel	Surge_Accel	Sway_Accel	Heave_Accel	Roll_Accel	Pitch_Accel	Yaw_Accel
180	-5.19704	3.87401	-1.03023	-0.00412595	-0.089523	0.00199786	0.10144	0.0288506	-0.113253	-3.80403e-05	4.90743e-06	-5.5906e-05	-0.0621956	-0.00687587	-0.0289561	-4.73543e-06	0.000166661	-0.000114283
180.1	-5.18722	3.87686	-1.04169	-0.00412977	-0.0895216	0.00199168	0.0950531	0.0281674	-0.116052	-3.8448e-05	2.15053e-05	-6.77349e-05	-0.0649894	-0.00680224	-0.0273375	-3.6386e-06	0.000165525	-0.000120961
180.2	-5.17804	3.87964	-1.05343	-0.00413363	-0.0895187	0.00198428	0.0883912	0.0274929	-0.118686	-3.87531e-05	3.7951e-05	-8.02672e-05	-0.067706	-0.00670681	-0.0256842	-2.65799e-06	0.000163745	-0.00012823
180.3	-5.16955	3.88236	-1.06542	-0.00413752	-0.0895141	0.00197559	0.0814627	0.0268292	-0.121154	-3.89672e-05	5.41804e-05	-9.35511e-05	-0.0703366	-0.00659083	-0.023998	-1.79667e-06	0.000161326	-0.000135913
180.4	-5.16176	3.88501	-1.07765	-0.00414142	-0.0895078	0.00196553	0.074277	0.0261782	-0.123451	-3.91023e-05	7.01295e-05	-0.000107617	-0.0728714	-0.00645565	-0.0222819	-1.05416e-06	0.000158268	-0.000143815
180.5	-5.15471	3.88759	-1.0901	-0.00414534	-0.0895001	0.00195402	0.0668441	0.0255419	-0.125574	-3.91701e-05	8.57347e-05	-0.000122472	-0.0753008	-0.00630271	-0.0205386	-4.27467e-07	0.000154575	-0.000151722
180.6	-5.14841	3.89012	-1.10276	-0.00414925	-0.0894907	0.001941	0.0591752	0.0249217	-0.127522	-3.91819e-05	0.000100933	-0.000138106	-0.0776148	-0.00613353	-0.0187709	8.91043e-08	0.000150255	-0.000159405
180.7	-5.14288	3.89258	-1.1156	-0.00415317	-0.0894799	0.00192637	0.0512823	0.0243194	-0.129292	-3.91481e-05	0.000115662	-0.000154479	-0.0798037	-0.00594966	-0.0169816	5.03804e-07	0.000145319	-0.000166626
180.8	-5.13816	3.89498	-1.12861	-0.00415708	-0.0894676	0.00191007	0.0431787	0.0237363	-0.130881	-3.90783e-05	0.000129862	-0.000171533	-0.0818576	-0.00575271	-0.0151735	8.27263e-07	0.000139781	-0.000173138
180.9	-5.13426	3.89733	-1.14177	-0.00416098	-0.0894539	0.00189203	0.0348784	0.0231735	-0.132289	-3.89809e-05	0.000143473	-0.00018918	-0.0837667	-0.00554429	-0.0133498	1.07229e-06	0.000133659	-0.000178693
181	-5.13119	3.89962	-1.15506	-0.00416488	-0.0894389	0.0018722	0.0263965	0.0226322	-0.133514	-3.88627e-05	0.000156437	-0.00020731	-0.0855213	-0.00532602	-0.0115131	1.25362e-06	0.000126972	-0.000183043
181.1	-5.12899	3.90185	-1.16846	-0.00416876	-0.0894227	0.00185055	0.0177489	0.0221132	-0.134555	-3.87293e-05	0.000168701	-0.000225788	-0.0871121	-0.00509948	-0.00966669	1.38773e-06	0.000119744	-0.000185946
181.2	-5.12765	3.90404	-1.18196	-0.00417262	-0.0894052	0.00182704	0.00895263	0.0216172	-0.13541	-3.85843e-05	0.000180211	-0.000244456	-0.0885299	-0.00486626	-0.00781342	1.49208e-06	0.000112003	-0.000187169
181.3	-5.1272	3.90618	-1.19553	-0.00417647	-0.0893867	0.00180166	2.54761e-05	0.0211449	-0.13608	-3.84295e-05	0.000190917	-0.000263133	-0.089766	-0.00462787	-0.00595637	1.5857e-06	0.000103775	-0.000186495
181.4	-5.12765	3.90827	-1.20917	-0.00418031	-0.0893671	0.00177442	-0.00901389	0.0206966	-0.136564	-3.82648e-05	0.000200774	-0.000281616	-0.0908121	-0.00438576	-0.00409864	1.68784e-06	9.50923e-05	-0.000183723
181.5	-5.12901	3.91032	-1.22284	-0.00418413	-0.0893466	0.00174536	-0.018146	0.0202727	-0.136863	-3.80882e-05	0.000209737	-0.000299686	-0.0916602	-0.00414133	-0.00224316	1.81821e-06	8.59891e-05	-0.000178676
181.6	-5.13129	3.91233	-1.23653	-0.00418792	-0.0893252	0.00171452	-0.0273506	0.0198733	-0.136976	-3.78957e-05	0.000217767	-0.000317105	-0.0923033	-0.00389588	-0.000393263	1.99634e-06	7.65018e-05	-0.000171201
181.7	-5.13448	3.9143	-1.25022	-0.0041917	-0.0893031	0.00168198	-0.0366068	0.0194984	-0.136905	-3.76813e-05	0.000224827	-0.000333623	-0.0927344	-0.00365064	0.00144819	2.24104e-06	6.66714e-05	-0.000161178
181.8	-5.13861	3.91623	-1.2639	-0.00419546	-0.0892803	0.00164785	-0.045893	0.019148	-0.13665	-3.74374e-05	0.000230886	-0.000348981	-0.0929477	-0.0034067	0.00327797	2.57113e-06	5.65313e-05	-0.000148514
181.9	-5.14366	3.91813	-1.27754	-0.00419919	-0.089257	0.00161226	-0.0551872	0.0188218	-0.136214	-3.71544e-05	0.000235915	-0.000362911	-0.0929379	-0.00316512	0.00509305	3.00281e-06	4.61315e-05	-0.000133155
182	-5.14965	3.91999	-1.29113	-0.00420289	-0.0892332	0.00157535	-0.0644667	0.0185196	-0.135596	-3.68212e-05	0.000239891	-0.000375142	-0.0927004	-0.00292679	0.00689033	3.55189e-06	3.55104e-05	-0.000115085
182.1	-5.15655	3.92183	-1.30465	-0.00420655	-0.089209	0.00153733	-0.0737086	0.018241	-0.134801	-3.64252e-05	0.000242794	-0.000385405	-0.0922314	-0.00269254	0.00866675	4.23195e-06	2.47109e-05	-9.43241e-05
182.2	-5.16438	3.92364	-1.31808	-0.00421017	-0.0891847	0.00149839	-0.0828896	0.0179855	-0.133829	-3.59528e-05	0.00024461	-0.000393435	-0.091528	-0.00246309	0.0104193	5.05277e-06	1.37918e-05	-7.09371e-05
182.3	-5.17313	3.92543	-1.33141	-0.00421374	-0.0891602	0.00145877	-0.091986	0.0177526	-0.132683	-3.53892e-05	0.000245328	-0.000398973	-0.0905883	-0.00223905	0.0121449	6.02468e-06	2.78192e-06	-4.50246e-05
182.4	-5.18278	3.92719	-1.34461	-0.00421724	-0.0891356	0.00141873	-0.100974	0.0175418	-0.131367	-3.47191e-05	0.000244944	-0.000401778	-0.089411	-0.00202095	0.0138406	7.15187e-06	-8.25714e-06	-1.6734e-05
182.5	-5.19332	3.92894	-1.35768	-0.00422067	-0.0891112	0.00137856	-0.10983	0.0173524	-0.129883	-3.39267e-05	0.000243457	-0.000401623	-0.0879959	-0.00180922	0.0155034	8.43793e-06	-1.92852e-05	1.375e-05
182.6	-5.20473	3.93067	-1.37058	-0.00422402	-0.089087	0.00133856	-0.118531	0.0171838	-0.128235	-3.29963e-05	0.00024087	-0.000398301	-0.0863436	-0.00160422	0.0171304	9.88211e-06	-3.02546e-05	4.62011e-05
182.7	-5.21701	3.93238	-1.38331	-0.00422727	-0.0890631	0.00129907	-0.127052	0.0170353	-0.126427	-3.19122e-05	0.000237193	-0.000391631	-0.0844558	-0.00140625	0.0187188	1.148e-05	-4.11091e-05	8.03549e-05
182.8	-5.23013	3.93407	-1.39586	-0.00423039	-0.0890396	0.00126041	-0.13537	0.0169061	-0.124462	-3.06595e-05	0.00023244	-0.000381463	-0.082335	-0.00121551	0.0202658	1.32253e-05	-5.18149e-05	0.000115912
182.9	-5.24408	3.93576	-1.4082	-0.00423339	-0.0890167	0.00122296	-0.143463	0.0167955	-0.122346	-2.92241e-05	0.000226629	-0.000367674	-0.0799845	-0.00103221	0.0217685	1.51065e-05	-6.23153e-05	0.000152538
183	-5.25881	3.93743	-1.42032	-0.00423623	-0.0889944	0.00118707	-0.151307	0.0167029	-0.120081	-2.75932e-05	0.000219782	-0.00035018	-0.0774089	-0.000856469	0.0232243	1.71102e-05	-7.25715e-05	0.00018987
183.1	-5.27432	3.9391	-1.43221	-0.0042389	-0.0889728	0.00115311	-0.15888	0.0166273	-0.117675	-2.57557e-05	0.000211927	-0.000328934	-0.0746133	-0.000688411	0.0246306	1.92184e-05	-8.25341e-05	0.000227517
183.2	-5.29058	3.94076	-1.44385	-0.00424137	-0.088952	0.00112147	-0.166161	0.0165681	-0.11513	-2.37023e-05	0.000203096	-0.00030393	-0.0716038	-0.000528133	0.0259848	2.14109e-05	-9.21631e-05	0.000265068
183.3	-5.30754	3.94241	-1.45523	-0.00424363	-0.0889322	0.00109251	-0.173128	0.0165244	-0.112454	-2.1426e-05	0.000193324	-0.000275201	-0.0683876	-0.000375735	0.0272844	2.3664e-05	-0.000101416	0.000302094
